,required,optional,required,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,required
,40234,0,3,0,0,0,3,1 1000 20112,1,,0,0,0,0,0,20112,0,201
,40235,0,3,0,0,0,3,1 1000 20112,1,,0,0,0,0,0,20112,0,201
,40236,0,3,0,0,0,3,1 1000 20112,1,,0,0,0,0,0,20112,0,201
,40237,0,3,0,0,0,3,1 1000 20112,1,,0,0,0,0,0,20112,0,201
,40238,0,3,0,0,0,3,1 1000 20112,1,,0,0,0,0,0,20112,0,201
,40239,0,3,0,0,0,3,1 1000 20112,1,,0,0,0,0,0,20112,0,201
,40240,0,3,0,0,0,3,1 1000 20112,1,,0,0,0,0,0,20112,0,201
,40241,0,3,0,0,0,3,1 1000 20112,1,,0,0,0,0,0,20112,0,201
,40242,0,3,0,0,0,3,1 1000 20112,1,,0,0,0,0,0,20112,0,201
,40243,0,3,0,0,0,3,1 1000 20112,1,,0,0,0,0,0,20112,0,201
,40244,0,3,0,0,0,3,1 1000 20112,1,,0,0,0,0,0,20112,0,201
,40245,0,3,0,0,0,3,1 1000 20112,1,,0,0,0,0,0,20112,0,201
,40246,0,3,0,0,0,3,1 1000 20112,1,,0,0,0,0,0,20112,0,201
,40247,0,3,0,0,0,3,1 1000 20112,1,,0,0,0,0,0,20112,0,201
,40248,0,3,0,0,0,3,1 1000 20112,1,,0,0,0,0,0,20112,0,201
,40249,0,3,0,0,0,3,1 1000 20112,1,,0,0,0,0,0,20112,0,201
,40250,0,3,0,0,0,3,1 1000 20112,1,,0,0,0,0,0,20112,0,201
,40251,0,3,0,0,0,3,1 1000 20112,1,,0,0,0,0,0,20112,0,201
锐斧战魔安德鲁,40252,0,3,0,0,0,3,2 2005 900530,1,,1,0,0,0,0,900530,0,203
实验合成兽巴德,40253,0,3,0,0,0,3,2 2005 900531,1,,1,0,0,0,0,900531,0,203
林地红魔阿诺德,40254,0,3,0,0,0,3,2 2005 900532,1,,1,0,0,0,0,900532,0,203
砾风游贼班森,40255,0,3,0,0,0,3,2 2005 900533,1,,1,0,0,0,0,900533,0,203
荆刺蜂后塞拉,40256,0,3,0,0,0,3,2 2005 900534,1,,1,0,0,0,0,900534,0,203
海上掠夺者格纳,40257,0,3,0,0,0,3,2 2005 900535,1,,1,0,0,0,0,900535,0,203
钢羽枭鹰伊伦,40258,0,3,0,0,0,3,2 2005 900536,1,,1,0,0,0,0,900536,0,203
邪能研究者格纳,40259,0,3,0,0,0,3,2 2005 900537,1,,1,0,0,0,0,900537,0,203
暮夜魔蝎洛兹,40260,0,3,0,0,0,3,2 2005 900538,1,,1,0,0,0,0,900538,0,203
翼魔统领塞曼,40261,0,3,0,0,0,3,2 2005 900539,1,,1,0,0,0,0,900539,0,203
密林怪盗贝克勒,40262,0,3,0,0,0,3,2 2005 900540,1,,1,0,0,0,0,900540,0,203
亡魂低语者埃莉,40263,0,3,0,0,0,3,2 2005 900541,1,,1,0,0,0,0,900541,0,203
暗金领主维恩,40264,0,3,0,0,0,3,2 2005 900542,1,,1,0,0,0,0,900542,0,203
风啸游隼丽丝,40265,0,3,0,0,0,3,2 2005 900543,1,,1,0,0,0,0,900543,0,203
强袭战狼斯塔克,40266,0,3,0,0,0,3,2 2005 900544,1,,1,0,0,0,0,900544,0,203
荒地魔蝎尼斯,40267,0,3,0,0,0,3,2 2005 900545,1,,1,0,0,0,0,900545,0,203
烈炎斧兽尼尔斯,40268,0,3,0,0,0,3,2 2005 900546,1,,1,0,0,0,0,900546,0,203
猩红先驱者欧文,40269,0,3,0,0,0,3,2 2005 900547,1,,1,0,0,0,0,900547,0,203
枯木蜂王艾蕾,40270,0,3,0,0,0,3,2 2005 900548,1,,1,0,0,0,0,900548,0,203
暗夜邪魔奥托,40271,0,3,0,0,0,3,2 2005 900549,1,,1,0,0,0,0,900549,0,203
锐斧战魔安德鲁,40282,0,3,0,0,0,3,1 1000 20112,1,,0,0,0,0,0,20112,0,201
实验合成兽巴德,40283,0,3,0,0,0,3,1 1000 20112,1,,0,0,0,0,0,20112,0,201
林地红魔阿诺德,40284,0,3,0,0,0,3,1 1000 20112,1,,0,0,0,0,0,20112,0,201
砾风游贼班森,40285,0,3,0,0,0,3,1 1000 20112,1,,0,0,0,0,0,20112,0,201
荆刺蜂后塞拉,40286,0,3,0,0,0,3,1 1000 20112,1,,0,0,0,0,0,20112,0,201
海上掠夺者格纳,40287,0,3,0,0,0,3,1 1000 20112,1,,0,0,0,0,0,20112,0,201
钢羽枭鹰伊伦,40288,0,3,0,0,0,3,1 1000 20112,1,,0,0,0,0,0,20112,0,201
邪能研究者格纳,40289,0,3,0,0,0,3,1 1000 20112,1,,0,0,0,0,0,20112,0,201
暮夜魔蝎洛兹,40290,0,3,0,0,0,3,1 1000 20112,1,,0,0,0,0,0,20112,0,201
翼魔统领塞曼,40291,0,3,0,0,0,3,1 1000 20112,1,,0,0,0,0,0,20112,0,201
密林怪盗贝克勒,40292,0,3,0,0,0,3,1 1000 20112,1,,0,0,0,0,0,20112,0,201
亡魂低语者埃莉,40293,0,3,0,0,0,3,1 1000 20112,1,,0,0,0,0,0,20112,0,201
暗金领主维恩,40294,0,3,0,0,0,3,1 1000 20112,1,,0,0,0,0,0,20112,0,201
风啸游隼丽丝,40295,0,3,0,0,0,3,1 1000 20112,1,,0,0,0,0,0,20112,0,201
强袭战狼斯塔克,40296,0,3,0,0,0,3,1 1000 20112,1,,0,0,0,0,0,20112,0,201
荒地魔蝎尼斯,40297,0,3,0,0,0,3,1 1000 20112,1,,0,0,0,0,0,20112,0,201
烈炎斧兽尼尔斯,40298,0,3,0,0,0,3,1 1000 20112,1,,0,0,0,0,0,20112,0,201
猩红先驱者欧文,40299,0,3,0,0,0,3,1 1000 20112,1,,0,0,0,0,0,20112,0,201
枯木蜂王艾蕾,40300,0,3,0,0,0,3,1 1000 20112,1,,0,0,0,0,0,20112,0,201
暗夜邪魔奥托,40301,0,3,0,0,0,3,1 1000 20112,1,,0,0,0,0,0,20112,0,201
,50000,0,8,0,0,1,3,"0 2001 -26.96,0.44,-172.70",1,,1,0,0,0,0,0,0,207
,50001,0,8,0,0,1,3,1 2001 40073,1,,1,0,0,0,0,40073,0,204
,50002,0,8,0,0,1,3,1 1000 20115,1,,0,0,0,0,0,20115,0,201
,50003,0,8,0,0,1,3,1 2001 40074,1,,1,0,0,0,0,40074,0,204
,50004,0,8,0,0,1,3,1 1000 20115,1,,0,0,0,0,0,20115,0,201
,50005,0,8,1,0,1,3,1 2001 60112,1,,1,0,0,0,0,60112,0,204
,50006,0,8,0,0,1,3,1 1000 20115,1,,0,0,0,0,0,20115,0,201
,50007,0,8,1,0,1,3,1 2001 60113,1,,1,0,0,0,0,60113,0,204
,50008,0,8,0,0,1,3,1 1000 20115,1,,0,0,0,0,0,900263,0,201
,50009,0,8,0,0,1,3,1 2001 20095,1,,1,0,0,0,0,20095,0,202
,50010,0,8,0,0,1,3,1 2001 20095,1,,1,0,0,0,0,20095,0,201
,50011,0,8,0,0,1,3,2 2001 900264,1,,1,0,0,0,0,900264,0,202
,50012,0,8,0,0,1,3,"0 2001 -76.79,0.05,-136.06",1,,1,2001,0,0,0,0,0,201
,50013,0,8,0,0,1,3,1 1000 20115,1,,0,0,0,0,0,20115,0,201
,50014,0,8,0,0,1,3,1 2001 20094,1,,1,0,0,0,0,20094,0,201
,50015,0,8,0,0,1,3,2 2001 900265,1,,1,0,0,0,0,900265,0,202
,50016,0,8,0,0,1,3,2 2001 900266,1,,1,0,0,0,0,900266,0,202
,50017,0,8,0,0,1,3,1 2001 20094,1,,1,0,0,0,0,20094,0,201
,50018,0,8,0,0,1,3,1 1000 20115,1,,0,0,0,0,0,20115,0,201
,50019,0,8,0,200104,0,3,"0 2001 47.20,0.10,-106.58",1,,1,0,0,0,0,0,0,207
,50020,0,8,0,200104,0,3,1 2001 40080,1,,1,0,0,0,0,40080,0,204
,50021,0,8,0,200104,0,3,1 1000 20115,1,,0,0,0,0,0,20115,0,201
,50022,0,8,0,200104,0,3,1 2001 40081,1,,1,0,0,0,0,40081,0,204
,50023,0,8,0,200104,0,3,1 1000 20115,1,,0,0,0,0,0,20115,0,201
,50024,0,8,0,200104,0,3,1 2001 20319,1,,1,0,0,0,0,20319,0,201
,50025,0,8,0,200104,0,3,1 1000 20115,1,,0,0,0,0,0,20115,0,201
,50026,0,8,0,200104,0,3,1 2001 20319,1,,1,0,0,0,0,20319,0,201
,50027,0,8,0,200104,0,3,1 1000 20115,1,,0,0,0,0,0,20115,0,201
,50028,0,8,0,200104,0,3,1 2001 20321,1,,1,0,0,0,0,20321,0,201
,50029,0,8,1,200104,0,3,1 2001 60118,1,,1,0,0,0,0,60118,0,204
,50030,0,8,0,200104,0,3,2 2001 900261,1,,1,0,0,0,0,900261,0,202
,50031,0,8,0,200104,0,3,1 1000 20115,1,,0,0,0,0,0,20115,0,201
,50032,0,8,0,200104,0,3,1 2001 20320,1,,1,0,0,0,0,20320,0,201
,50033,0,8,0,200104,0,3,2 2001 900262,1,,1,0,0,0,0,900262,0,202
,50034,0,8,0,200104,0,3,1 2001 20327,1,,1,0,0,0,0,20327,0,201
,50035,0,8,0,200104,0,3,1 1000 20115,1,,0,0,0,0,0,20115,0,201
,50036,0,8,0,0,0,3,1 2001 40068,1,,1,0,0,0,0,40068,0,204
,50037,0,8,0,0,0,3,1 1000 20115,1,,0,0,0,0,0,20115,0,201
,50038,0,8,0,0,0,3,1 2001 40069,1,,1,0,0,0,0,40069,0,204
,50039,0,8,0,0,0,3,1 1000 20115,1,,0,0,0,0,0,20115,0,201
,50040,0,8,0,0,0,3,1 2001 40070,1,,1,0,0,0,0,40070,0,204
,50041,0,8,0,0,0,3,1 1000 20115,1,,0,0,0,0,0,20115,0,201
,50042,0,8,0,0,0,3,1 2001 20051,1,,1,0,0,0,0,20051,0,201
,50043,0,8,0,0,0,3,2 2001 900267,1,,1,0,0,0,0,900267,0,202
,50044,0,8,1,0,0,3,1 2001 60115,1,,1,0,0,0,0,60115,0,204
,50045,0,8,0,0,0,3,1 2001 20051,1,,1,0,0,0,0,20051,0,201
,50046,0,8,0,0,0,3,1 1000 20115,1,,0,0,0,0,0,20115,0,201
,50047,0,8,0,0,0,3,1 2001 20322,1,,1,0,0,0,0,20322,0,201
,50048,0,8,0,0,0,3,"0 2001 -73.53,0.87,30.12",1,,1,2001,0,5,0,"-73.53,0.87,30.12",0,201
,50049,0,8,0,0,0,3,1 1000 20115,1,,0,0,0,0,0,20115,0,201
,50050,0,8,0,0,0,3,1 2001 40071,1,,1,0,0,0,0,40071,0,204
,50051,0,8,0,0,0,3,1 1000 20115,1,,0,0,0,0,0,20115,0,201
,50052,0,8,0,0,0,3,1 2001 40072,1,,1,0,0,0,0,40072,0,204
,50053,0,8,0,0,0,3,1 1000 20115,1,,0,0,0,0,0,20115,0,201
,50054,0,8,0,0,0,3,2 2001 900269,1,,1,0,0,0,0,900269,0,202
,50055,0,8,0,0,0,3,1 1000 20115,1,,0,0,0,0,0,20115,0,201
,50056,0,8,0,0,0,3,2 2001 900270,1,,1,0,0,0,0,900270,0,202
,50057,0,8,0,0,0,3,1 1000 20115,1,,0,0,0,0,0,20115,0,201
,50058,0,8,0,0,0,3,1 2001 20323,1,,1,0,0,0,0,20323,0,201
,50059,0,8,1,0,0,3,1 2001 60116,1,,1,0,0,0,0,60116,0,204
,50060,0,8,0,0,0,3,1 2001 20324,1,,1,0,0,0,0,20324,0,202
,50061,0,8,0,0,0,3,1 1000 20115,1,,0,0,0,0,0,20115,0,201
,50062,0,8,0,0,0,3,1 2001 20325,1,,1,0,0,0,0,20325,0,202
,50063,0,8,0,0,0,3,1 2001 20325,1,,1,0,0,0,0,20325,0,201
,50064,0,8,2,0,0,3,"0 2001 -63.92,0.10,-81.35",1,,1,2001,2005,5,0,"-63.92,0.10,-81.35",0,6
,50065,0,8,0,0,0,3,1 1000 20115,1,,0,0,0,0,0,20115,0,201
,50066,0,8,0,200101,0,3,"0 2001 12.46,0.10,15.54",1,,1,0,0,0,0,0,0,207
,50067,0,8,0,200101,0,3,1 2001 40075,1,,1,0,0,0,0,40075,0,204
,50068,0,8,0,200101,0,3,1 1000 20115,1,,0,0,0,0,0,20115,0,201
,50069,0,8,0,200101,0,3,1 2001 40076,1,,1,0,0,0,0,40076,0,204
,50070,0,8,0,200101,0,3,1 1000 20115,1,,0,0,0,0,0,20115,0,201
,50071,0,8,0,200101,0,3,1 2001 40077,1,,1,0,0,0,0,40077,0,204
,50072,0,8,0,200101,0,3,1 1000 20115,1,,0,0,0,0,0,20115,0,201
,50073,0,8,0,200101,0,3,1 2001 20926,1,,1,0,0,0,0,20926,0,201
,50074,0,8,0,200101,0,3,2 2001 900272,1,,1,0,0,0,0,900272,0,202
,50075,0,8,1,200101,0,3,1 2001 60441,1,,1,0,0,0,0,60441,0,204
,50076,0,8,0,200101,0,3,1 1000 20115,1,,0,0,0,0,0,20115,0,201
,50077,0,8,0,200101,0,3,1 2001 20048,1,,1,0,0,0,0,20048,0,201
,50078,0,8,1,200101,0,3,1 2001 60114,1,,1,0,0,0,0,60114,0,204
,50079,0,8,0,200101,0,3,1 2001 20048,1,,1,0,0,0,0,20048,0,201
,50080,0,8,0,200101,0,3,1 1000 20115,1,,0,0,0,0,0,20115,0,201
,50081,0,8,0,0,0,3,"0 2001 -28.22,0.10,23.28",1,,1,0,0,0,0,"-28.22,0.10,23.28",0,207
,50083,0,8,0,0,0,3,"0 2001 -24.27,0.10,-29.43",1,,1,0,0,0,0,"-24.27,0.10,-29.43",0,207
,50084,0,8,0,200304,1,3,"0 2003 -194.44,0.09,-220.87",1,,1,0,0,0,0,0,0,201
,50085,0,8,0,200304,1,3,1 2003 20206,1,,1,0,0,0,0,20206,0,201
,50086,0,8,0,200304,1,3,1 2003 20207,1,,1,0,0,0,0,20207,0,202
,50087,0,8,0,200304,1,3,1 2003 20206,1,,1,0,0,0,0,20206,0,201
,50088,0,8,0,200304,1,3,1 1000 20115,1,,0,0,0,0,0,20115,0,201
,50089,0,8,0,200304,1,3,1 2003 20209,1,,1,0,0,0,0,20209,0,201
,50090,0,8,0,200304,1,3,1 2003 20209,1,,1,0,0,0,0,20209,0,202
,50091,0,8,0,200304,1,3,1 2003 20209,1,,1,0,0,0,0,20209,0,201
,50092,0,8,0,200304,1,3,1 1000 20115,1,,0,0,0,0,0,20115,0,201
,50093,0,8,0,200303,1,3,"0 2003  -190.82,0.10,-97.71",1,,1,0,0,0,0,0,0,201
,50094,0,8,0,200303,1,3,1 2003 20192,1,,1,0,0,0,0,20192,0,201
,50095,0,8,1,200303,1,3,1 2003 60127,1,,1,0,0,0,0,60127,0,204
,50096,0,8,0,200303,1,3,1 2003 20192,1,,1,0,0,0,0,20192,0,201
,50097,0,8,0,200303,1,3,1 1000 20115,1,,1,0,0,0,0,20115,0,201
,50098,0,8,0,200303,1,3,1 2003 20198,1,,1,0,0,0,0,20198,0,201
,50099,0,8,0,200303,1,3,1 2003 20197,1,,1,0,0,0,0,20197,0,201
,50100,0,8,0,200303,1,3,2 2003 900291,1,,1,0,0,0,0,900291,0,202
,50101,0,8,0,200303,1,3,1 2003 20198,1,,1,0,0,0,0,20198,0,201
,50102,0,8,0,200303,1,3,1 1000 20115,1,,1,0,0,0,0,20115,0,201
前往执行巡查工作,50103,0,8,0,200301,0,3,"0 2003 25.72,-0.01,3.39",1,,1,0,0,0,0,0,0,201
和冒险者迈尔斯对话,50104,0,8,0,200301,0,3,1 2003 20182,1,,1,0,0,0,0,20182,0,201
驱赶戈壁火狐,50105,0,8,0,200301,0,3,2 2003 900292,1,,1,0,0,0,0,900292,0,202
回报冒险者迈尔斯,50106,0,8,0,200301,0,3,1 2003 20182,1,,1,0,0,0,0,20182,0,201
返回联盟交接任务,50107,0,8,0,200301,0,3,1 1000 20115,1,,0,0,0,0,0,20115,0,201
和首领埃尼奥对话,50108,0,8,0,200301,0,3,1 2003 20184,1,,1,0,0,0,0,20184,0,201
询问小女巫弥尔,50109,0,8,0,200301,0,3,1 2003 20202,1,,1,0,0,0,0,20202,0,201
采集草药（0/2）,50110,0,8,1,200301,0,3,1 2003 60128,1,,1,0,0,0,0,60128,0,204
和小女巫弥尔对话,50111,0,8,0,200301,0,3,1 2003 20202,1,,1,0,0,0,0,20202,0,202
回复首领埃尼奥,50112,0,8,0,200301,0,3,1 2003 20184,1,,1,0,0,0,0,20184,0,201
返回联盟交接任务,50113,0,8,0,200301,0,3,1 1000 20115,1,,0,0,0,0,0,20115,0,201
,50114,0,8,0,200305,1,3,"0 2003  -100.17,0.14,-235.23",1,,1,0,0,0,0,,0,201
,50115,0,8,0,200305,1,3,1 2003 20342,1,,1,0,0,0,0,20342,0,201
,50116,0,8,0,200305,1,3,1 2003 30378,1,,1,0,0,0,0,,0,201
,50117,0,8,0,200305,1,3,1 2003 30379,1,,1,0,0,0,0,40133,0,202
,50118,0,8,0,200305,1,3,1 2003 40097,1,,1,0,0,0,0,40097,0,204
,50119,0,8,0,200305,1,3,1 1000 20115,1,,0,0,0,0,0,20115,0,201
,50120,0,8,0,200305,1,3,1 2003 20343,1,,1,0,0,0,0,20343,0,201
,50121,0,8,0,200305,1,3,1 2003 30380,1,,1,0,0,0,0,,0,201
,50122,0,8,0,200305,1,3,2 2003 900297,1,,1,0,0,0,0,900297,0,202
,50123,0,8,0,200305,1,3,2 2003 900298,1,,1,0,0,0,0,900298,0,202
,50124,0,8,0,200305,1,3,1 1000 20115,1,,0,0,0,0,0,20115,0,201
,50125,0,8,0,200305,1,3,1 2003 20509,1,,0,0,0,0,0,20509,0,201
,50126,0,8,0,200302,0,3,"0 2003 -55.47,0.10,-88.30",1,,1,0,0,0,0,"-55.47,0.10,-88.30",0,201
,50127,0,8,0,200302,0,3,1 2003 20165,1,,1,0,0,0,0,20165,0,201
,50128,0,8,0,200302,0,3,2 2003 900293,1,,1,0,0,0,0,900293,0,202
,50129,0,8,0,200302,0,3,2 2003 900294,1,,1,0,0,0,0,900294,0,202
,50130,0,8,0,200302,0,3,1 2003 20165,1,,1,0,0,0,0,20165,0,201
,50131,0,8,0,200302,0,3,1 1000 20115,1,,0,0,0,0,0,20115,0,201
,50132,0,8,0,200302,0,3,1 2003 20156,1,,1,0,0,0,0,20156,0,201
,50133,0,8,0,200302,0,3,1 2003 60136,1,,1,0,0,0,0,60136,0,204
,50134,0,8,0,200302,0,3,"0 2003 -212.80,0.53,-28.56",1,,1,0,0,0,0,"-212.80,0.53,-28.56",0,202
,50135,0,8,0,200302,0,3,1 2003 20156,1,,1,0,0,0,0,20156,0,201
,50136,0,8,0,200302,0,3,1 1000 20115,1,,0,0,0,0,0,20115,0,201
,50137,0,8,0,200305,1,3,"0 2003  -100.17,0.14,-235.23",1,,1,0,0,0,0,,0,207
,50138,0,8,0,200305,1,3,"0 2003  -100.17,0.14,-235.23",1,,1,0,0,0,0,,0,207
,50139,0,8,0,200301,0,3,"0 2003 25.72,-0.01,3.39",1,,1,0,0,0,0,0,0,207
,50140,0,8,0,200301,0,3,"0 2003 25.72,-0.01,3.39",1,,1,0,0,0,0,0,0,207
,50141,0,8,0,200302,0,3,"0 2003 -55.47,0.10,-88.30",1,,1,0,0,0,0,"-55.47,0.10,-88.30",0,207
,50142,0,8,0,200302,0,3,"0 2003 -55.47,0.10,-88.30",1,,1,0,0,0,0,"-55.47,0.10,-88.30",0,207
,50143,0,8,0,200304,1,3,"0 2003 -194.44,0.09,-220.87",1,,1,0,0,0,0,0,0,207
,50144,0,8,0,200304,1,3,"0 2003 -194.44,0.09,-220.87",1,,1,0,0,0,0,0,0,207
,50145,0,8,0,200303,1,3,"0 2003  -190.82,0.10,-97.71",1,,1,0,0,0,0,0,0,207
,50146,0,8,0,200303,1,3,"0 2003  -190.82,0.10,-97.71",1,,1,0,0,0,0,0,0,207
,50147,0,8,0,0,1,3,"0 2001 -26.96,0.44,-172.70",1,,1,0,0,0,0,0,0,207
,50148,0,8,0,0,1,3,"0 2001 -26.96,0.44,-172.70",1,,1,0,0,0,0,0,0,207
,50149,0,8,0,0,1,3,"0 2001 -26.96,0.44,-172.70",1,,1,0,0,0,0,0,0,207
,50150,0,8,0,0,1,3,"0 2001 -26.96,0.44,-172.70",1,,1,0,0,0,0,0,0,207
,50151,0,8,0,0,1,3,"0 2001 -26.96,0.44,-172.70",1,,1,0,0,0,0,0,0,207
,50152,0,8,0,0,1,3,"0 2001 -26.96,0.44,-172.70",1,,1,0,0,0,0,0,0,207
,50153,0,8,0,200104,0,3,"0 2001 47.20,0.10,-106.58",1,,1,0,0,0,0,0,0,207
,50154,0,8,0,200104,0,3,"0 2001 47.20,0.10,-106.58",1,,1,0,0,0,0,0,0,207
,50155,0,8,0,200104,0,3,"0 2001 47.20,0.10,-106.58",1,,1,0,0,0,0,0,0,207
,50156,0,8,0,200104,0,3,"0 2001 47.20,0.10,-106.58",1,,1,0,0,0,0,0,0,207
,50157,0,8,0,200104,0,3,"0 2001 47.20,0.10,-106.58",1,,1,0,0,0,0,0,0,207
,50158,0,8,0,200104,0,3,"0 2001 47.20,0.10,-106.58",1,,1,0,0,0,0,0,0,207
,50159,0,8,0,0,0,3,"0 2001 -24.27,0.10,-29.43",1,,1,0,0,0,0,"-24.27,0.10,-29.43",0,207
,50160,0,8,0,0,0,3,"0 2001 -24.27,0.10,-29.43",1,,1,0,0,0,0,"-24.27,0.10,-29.43",0,207
,50161,0,8,0,0,0,3,"0 2001 -24.27,0.10,-29.43",1,,1,0,0,0,0,"-24.27,0.10,-29.43",0,207
,50162,0,8,0,0,0,3,"0 2001 -24.27,0.10,-29.43",1,,1,0,0,0,0,"-24.27,0.10,-29.43",0,207
,50163,0,8,0,0,0,3,"0 2001 -24.27,0.10,-29.43",1,,1,0,0,0,0,"-24.27,0.10,-29.43",0,207
,50164,0,8,0,0,0,3,"0 2001 -24.27,0.10,-29.43",1,,1,0,0,0,0,"-24.27,0.10,-29.43",0,207
,50165,0,8,0,200101,0,3,"0 2001 12.46,0.10,15.54",1,,1,0,0,0,0,0,0,207
,50166,0,8,0,200101,0,3,"0 2001 12.46,0.10,15.54",1,,1,0,0,0,0,0,0,207
,50167,0,8,0,200101,0,3,"0 2001 12.46,0.10,15.54",1,,1,0,0,0,0,0,0,207
,50168,0,8,0,200101,0,3,"0 2001 12.46,0.10,15.54",1,,1,0,0,0,0,0,0,207
,50169,0,8,0,200101,0,3,"0 2001 12.46,0.10,15.54",1,,1,0,0,0,0,0,0,207
,50170,0,8,0,0,0,3,"0 2001 -28.22,0.10,23.28",1,,1,0,0,0,0,"-28.22,0.10,23.28",0,207
,50171,0,8,0,0,0,3,"0 2001 -28.22,0.10,23.28",1,,1,0,0,0,0,"-28.22,0.10,23.28",0,207
,50172,0,8,0,0,0,3,"0 2001 -28.22,0.10,23.28",1,,1,0,0,0,0,"-28.22,0.10,23.28",0,207
,50173,0,8,0,0,0,3,"0 2001 -28.22,0.10,23.28",1,,1,0,0,0,0,"-28.22,0.10,23.28",0,207
,50174,0,8,0,0,0,3,"0 2001 -28.22,0.10,23.28",1,,1,0,0,0,0,"-28.22,0.10,23.28",0,207
,50175,0,8,0,0,0,3,"0 2001 24.29,0.04,-137.74",1,,1,0,0,0,0,"24.29,0.04,-137.74",0,201
,50176,0,8,0,0,0,3,1 2001 60202,1,,1,0,0,0,0,60202,0,204
,50177,0,8,0,0,0,3,1 2001 20086,1,,1,0,0,0,0,20086,0,201
,50178,0,8,0,0,0,3,1 2001 20412,1,,1,0,0,0,0,20412,0,201
,50179,0,8,0,0,0,3,1 2001 60203,1,,1,0,0,0,0,60203,0,204
,50180,0,8,0,0,0,3,2 2001 900261,1,,1,0,0,0,0,900261,0,202
,50181,0,8,0,0,0,3,1 2001 20413,1,,1,0,0,0,0,20413,0,201
,50182,0,8,0,0,0,3,2 2001 900309,1,,1,0,0,0,0,900309,0,202
,50183,0,8,0,0,0,3,1 2001 60204,1,,1,0,0,0,0,60204,0,204
,50184,0,8,0,0,0,3,"0 2001 26.07,0.04,-156.61",1,,1,0,0,0,0,"26.07,0.04,-156.61",0,201
,50186,0,8,0,0,0,3,1 2001 60205,1,,1,0,0,0,0,60205,0,204
,50187,0,8,0,0,0,3,1 2001 60206,1,,1,0,0,0,0,60206,0,204
,50190,0,8,0,200101,0,3,1 2001 20449,1,,1,0,0,0,0,20449,0,201
,50191,0,8,0,200101,0,3,1 2001 10005,1,,1,0,0,0,0,10005,0,208
,50192,0,8,1,200101,0,3,1 2001 60195,1,,1,0,0,0,0,,0,204
,50193,0,8,0,200101,0,3,1 1000 20382,1,,1,0,0,0,0,20382,0,201
,50194,0,8,0,200101,0,3,2 2001 900305,1,,1,0,0,0,0,900305,0,202
,50195,0,8,0,200101,0,3,1 1000 20382,1,,1,0,0,0,0,20382,0,201
,50196,0,8,1,200101,0,3,1 1000 60196,1,,1,0,0,0,0,,0,204
,50197,0,8,1,200101,0,3,1 1000 60197,1,,1,0,0,0,0,,0,204
,50198,0,8,0,200101,0,3,1 2001 20066,1,,1,0,0,0,0,20066,0,201
,50199,0,8,0,200101,0,3,1 1000 20382,1,,1,0,0,0,0,20382,0,201
,50200,0,8,1,200101,0,3,1 1000 60196,1,,1,0,0,0,0,,0,204
,50201,0,8,0,200101,0,3,"0 2001 -4.3,-2.16477,66.91 ",1,,1,0,0,0,0,"-4.3,-2.16477,66.91 ",0,202
,50202,0,8,0,200101,0,3,1 2001 30415,1,,1,0,0,0,0,0,0,201
,50203,0,8,0,200101,0,3,1 2001 20048,1,,1,0,0,0,0,20048,0,201
,50208,0,8,0,0,1,3,1 2001 30328,1,,1,0,0,0,0,30328,0,201
,50209,0,8,0,0,1,3,1 2001 60198,1,,1,0,0,0,0,60198,0,204
,50210,0,8,0,0,1,3,1 2001 60199,1,,1,0,0,0,0,60199,0,204
,50211,0,8,0,0,1,3,1 2001 60199,1,,1,0,0,0,0,60199,0,204
,50212,0,8,0,0,1,3,1 2001 20094,1,,1,0,0,0,0,20094,0,201
,50213,0,8,0,0,1,3,1 2001 60200,1,,1,0,0,0,0,60200,0,204
,50214,0,8,0,0,1,3,1 2001 60200,1,,1,0,0,0,0,60200,0,204
,50215,0,8,0,0,1,3,1 2001 30420,1,,1,0,0,0,0,30420,0,203
,50216,0,8,0,0,1,3,1 2001 20094,1,,1,0,0,0,0,20094,0,201
,50217,0,8,0,0,1,3,1 2001 20115,1,,1,0,0,0,0,20115,0,201
,50218,0,8,0,0,1,3,1 1000 20115,1,,1,0,0,0,0,20115,0,207
,50219,0,8,0,0,1,3,"0 1000 -55.58,23.23,68.46",1,,1,0,0,0,0,0,0,207
,50220,0,8,0,0,1,3,1 1000 20382,1,,1,0,0,0,0,20382,0,201
,50221,0,8,0,0,1,3,"0 1000 22.97,22.63,86.46",1,,1,0,0,0,0,0,0,204
,50222,0,8,0,0,1,3,1 1000 20238,1,,1,0,0,0,0,20238,0,201
,50223,0,8,0,0,1,3,1 2001 10006,1,,1,0,0,0,0,10006,0,201
,50224,0,8,0,0,1,3,"0 2001 -7.79,0.05,-15.66",1,,1,0,0,0,0,"-7.79,0.05,-15.66",0,208
,50225,0,8,0,0,1,3,1 1000 20384,1,,1,0,0,0,0,"-7.79,0.05,-15.66",0,201
,50226,0,8,0,0,1,3,1 1000 30427,1,,1,0,0,0,0,30427,0,202
,50227,0,8,0,0,1,3,1 1000 20382,1,,1,0,0,0,0,20382,0,201
,50228,0,8,0,0,1,3,1 1000 20115,1,,1,0,0,0,0,20115,0,201
,50229,0,8,0,0,1,3,"0 1000 50.16,22.79,68.86",1,,1,0,0,0,0,0,0,207
,50230,0,8,0,0,1,3,1 1000 20237,1,,1,0,0,0,0,20237,0,201
