,required,optional,required,required,required,required,required,optional,optional,optional,optional,optional,optional,optional,optional,optional
,2996,,107,1,80,80,7,50000,2110001,10,2110002,6,2110003,6,2110004,3
,2997,,107,2,1,1,0,100,2110001,1,0,0,0,0,0,0
,2998,,107,2,2,2,0,200,2110001,1,0,0,0,0,0,0
,2999,,107,2,3,3,0,300,2110001,1,0,0,0,0,0,0
,3000,,107,2,4,4,0,400,2110001,1,0,0,0,0,0,0
,3001,,107,2,5,5,0,500,2110001,1,0,0,0,0,0,0
,3002,,107,2,6,6,0,600,2110001,1,0,0,0,0,0,0
,3003,,107,2,7,7,0,700,2110001,1,0,0,0,0,0,0
,3004,,107,2,8,8,0,800,2110001,1,0,0,0,0,0,0
,3005,,107,2,9,9,0,900,2110001,1,0,0,0,0,0,0
,3006,,107,2,10,10,0,1000,2110001,1,0,0,0,0,0,0
,3007,,107,2,11,11,1,1200,2110001,2,0,0,0,0,0,0
,3008,,107,2,12,12,1,1400,2110001,2,0,0,0,0,0,0
,3009,,107,2,13,13,1,1600,2110001,2,0,0,0,0,0,0
,3010,,107,2,14,14,1,1800,2110001,2,0,0,0,0,0,0
,3011,,107,2,15,15,1,2000,2110001,2,0,0,0,0,0,0
,3012,,107,2,16,16,1,2200,2110001,2,0,0,0,0,0,0
,3013,,107,2,17,17,1,2400,2110001,2,0,0,0,0,0,0
,3014,,107,2,18,18,1,2600,2110001,2,0,0,0,0,0,0
,3015,,107,2,19,19,1,2800,2110001,2,0,0,0,0,0,0
,3016,,107,2,20,20,1,3000,2110001,2,0,0,0,0,0,0
,3017,,107,2,21,21,2,3300,2110001,3,0,0,0,0,0,0
,3018,,107,2,22,22,2,3600,2110001,3,0,0,0,0,0,0
,3019,,107,2,23,23,2,3900,2110001,3,0,0,0,0,0,0
,3020,,107,2,24,24,2,4200,2110001,3,0,0,0,0,0,0
,3021,,107,2,25,25,2,4500,2110001,3,0,0,0,0,0,0
,3022,,107,2,26,26,2,4800,2110001,3,0,0,0,0,0,0
,3023,,107,2,27,27,2,5100,2110001,3,0,0,0,0,0,0
,3024,,107,2,28,28,2,5400,2110001,3,0,0,0,0,0,0
,3025,,107,2,29,29,2,5700,2110001,3,0,0,0,0,0,0
,3026,,107,2,30,30,2,6000,2110001,3,0,0,0,0,0,0
,3027,,107,2,31,31,3,6500,2110001,4,2110002,1,0,0,0,0
,3028,,107,2,32,32,3,7000,2110001,4,2110002,1,0,0,0,0
,3029,,107,2,33,33,3,7500,2110001,4,2110002,1,0,0,0,0
,3030,,107,2,34,34,3,8000,2110001,4,2110002,1,0,0,0,0
,3031,,107,2,35,35,3,8500,2110001,4,2110002,1,0,0,0,0
,3032,,107,2,36,36,3,9000,2110001,4,2110002,1,0,0,0,0
,3033,,107,2,37,37,3,9500,2110001,4,2110002,1,0,0,0,0
,3034,,107,2,38,38,3,10000,2110001,4,2110002,1,0,0,0,0
,3035,,107,2,39,39,3,10500,2110001,4,2110002,1,0,0,0,0
,3036,,107,2,40,40,3,11000,2110001,4,2110002,1,0,0,0,0
,3037,,107,2,41,41,4,12000,2110001,6,2110002,2,0,0,0,0
,3038,,107,2,42,42,4,13000,2110001,6,2110002,2,0,0,0,0
,3039,,107,2,43,43,4,14000,2110001,6,2110002,2,0,0,0,0
,3040,,107,2,44,44,4,15000,2110001,6,2110002,2,0,0,0,0
,3041,,107,2,45,45,4,16000,2110001,6,2110002,2,0,0,0,0
,3042,,107,2,46,46,4,17000,2110001,6,2110002,2,0,0,0,0
,3043,,107,2,47,47,4,18000,2110001,6,2110002,2,0,0,0,0
,3044,,107,2,48,48,4,19000,2110001,6,2110002,2,0,0,0,0
,3045,,107,2,49,49,4,20000,2110001,6,2110002,2,0,0,0,0
,3046,,107,2,50,50,4,21000,2110001,6,2110002,2,0,0,0,0
,3047,,107,2,51,51,5,22000,2110001,10,2110002,3,2110003,1,0,0
,3048,,107,2,52,52,5,23000,2110001,10,2110002,3,2110003,1,0,0
,3049,,107,2,53,53,5,24000,2110001,10,2110002,3,2110003,1,0,0
,3050,,107,2,54,54,5,25000,2110001,10,2110002,3,2110003,1,0,0
,3051,,107,2,55,55,5,26000,2110001,10,2110002,3,2110003,1,0,0
,3052,,107,2,56,56,5,27000,2110001,10,2110002,3,2110003,2,0,0
,3053,,107,2,57,57,5,28000,2110001,10,2110002,3,2110003,2,0,0
,3054,,107,2,58,58,5,29000,2110001,10,2110002,3,2110003,2,0,0
,3055,,107,2,59,59,5,30000,2110001,10,2110002,3,2110003,2,0,0
,3056,,107,2,60,60,5,31000,2110001,10,2110002,3,2110003,2,0,0
,3057,,107,2,61,61,6,32000,2110001,10,2110002,4,2110003,3,0,0
,3058,,107,2,62,62,6,33000,2110001,10,2110002,4,2110003,3,0,0
,3059,,107,2,63,63,6,34000,2110001,10,2110002,4,2110003,3,0,0
,3060,,107,2,64,64,6,35000,2110001,10,2110002,4,2110003,3,0,0
,3061,,107,2,65,65,6,36000,2110001,10,2110002,4,2110003,3,0,0
,3062,,107,2,66,66,6,37000,2110001,10,2110002,4,2110003,4,2110004,1
,3063,,107,2,67,67,6,38000,2110001,10,2110002,4,2110003,4,2110004,1
,3064,,107,2,68,68,6,39000,2110001,10,2110002,4,2110003,4,2110004,1
,3065,,107,2,69,69,6,40000,2110001,10,2110002,4,2110003,4,2110004,1
,3066,,107,2,70,70,6,41000,2110001,10,2110002,4,2110003,4,2110004,1
,3067,,107,2,71,71,7,42000,2110001,10,2110002,6,2110003,5,2110004,2
,3068,,107,2,72,72,7,43000,2110001,10,2110002,6,2110003,5,2110004,2
,3069,,107,2,73,73,7,44000,2110001,10,2110002,6,2110003,5,2110004,2
,3070,,107,2,74,74,7,45000,2110001,10,2110002,6,2110003,5,2110004,2
,3071,,107,2,75,75,7,46000,2110001,10,2110002,6,2110003,5,2110004,2
,3072,,107,2,76,76,7,47000,2110001,10,2110002,6,2110003,6,2110004,3
,3073,,107,2,77,77,7,48000,2110001,10,2110002,6,2110003,6,2110004,3
,3074,,107,2,78,78,7,49000,2110001,10,2110002,6,2110003,6,2110004,3
,3075,,107,2,79,79,7,50000,2110001,10,2110002,6,2110003,6,2110004,3
,3076,,107,2,80,80,7,50000,2110001,10,2110002,6,2110003,6,2110004,3
,3077,,107,3,1,1,0,100,2110001,1,0,0,0,0,0,0
,3078,,107,3,2,2,0,200,2110001,1,0,0,0,0,0,0
,3079,,107,3,3,3,0,300,2110001,1,0,0,0,0,0,0
,3080,,107,3,4,4,0,400,2110001,1,0,0,0,0,0,0
,3081,,107,3,5,5,0,500,2110001,1,0,0,0,0,0,0
,3082,,107,3,6,6,0,600,2110001,1,0,0,0,0,0,0
,3083,,107,3,7,7,0,700,2110001,1,0,0,0,0,0,0
,3084,,107,3,8,8,0,800,2110001,1,0,0,0,0,0,0
,3085,,107,3,9,9,0,900,2110001,1,0,0,0,0,0,0
,3086,,107,3,10,10,0,1000,2110001,1,0,0,0,0,0,0
,3087,,107,3,11,11,1,1200,2110001,2,0,0,0,0,0,0
,3088,,107,3,12,12,1,1400,2110001,2,0,0,0,0,0,0
,3089,,107,3,13,13,1,1600,2110001,2,0,0,0,0,0,0
,3090,,107,3,14,14,1,1800,2110001,2,0,0,0,0,0,0
,3091,,107,3,15,15,1,2000,2110001,2,0,0,0,0,0,0
,3092,,107,3,16,16,1,2200,2110001,2,0,0,0,0,0,0
,3093,,107,3,17,17,1,2400,2110001,2,0,0,0,0,0,0
,3094,,107,3,18,18,1,2600,2110001,2,0,0,0,0,0,0
,3095,,107,3,19,19,1,2800,2110001,2,0,0,0,0,0,0
,3096,,107,3,20,20,2,3000,2110001,2,0,0,0,0,0,0
,3097,,107,3,21,21,2,3300,2110001,3,0,0,0,0,0,0
,3098,,107,3,22,22,2,3600,2110001,3,0,0,0,0,0,0
,3099,,107,3,23,23,2,3900,2110001,3,0,0,0,0,0,0
,3100,,107,3,24,24,2,4200,2110001,3,0,0,0,0,0,0
,3101,,107,3,25,25,2,4500,2110001,3,0,0,0,0,0,0
,3102,,107,3,26,26,2,4800,2110001,3,0,0,0,0,0,0
,3103,,107,3,27,27,2,5100,2110001,3,0,0,0,0,0,0
,3104,,107,3,28,28,2,5400,2110001,3,0,0,0,0,0,0
,3105,,107,3,29,29,2,5700,2110001,3,0,0,0,0,0,0
,3106,,107,3,30,30,2,6000,2110001,3,0,0,0,0,0,0
,3107,,107,3,31,31,3,6500,2110001,4,2110002,1,0,0,0,0
,3108,,107,3,32,32,3,7000,2110001,4,2110002,1,0,0,0,0
,3109,,107,3,33,33,3,7500,2110001,4,2110002,1,0,0,0,0
,3110,,107,3,34,34,3,8000,2110001,4,2110002,1,0,0,0,0
,3111,,107,3,35,35,3,8500,2110001,4,2110002,1,0,0,0,0
,3112,,107,3,36,36,3,9000,2110001,4,2110002,1,0,0,0,0
,3113,,107,3,37,37,3,9500,2110001,4,2110002,1,0,0,0,0
,3114,,107,3,38,38,3,10000,2110001,4,2110002,1,0,0,0,0
,3115,,107,3,39,39,3,10500,2110001,4,2110002,1,0,0,0,0
,3116,,107,3,40,40,3,11000,2110001,4,2110002,1,0,0,0,0
,3117,,107,3,41,41,4,12000,2110001,6,2110002,2,0,0,0,0
,3118,,107,3,42,42,4,13000,2110001,6,2110002,2,0,0,0,0
,3119,,107,3,43,43,4,14000,2110001,6,2110002,2,0,0,0,0
,3120,,107,3,44,44,4,15000,2110001,6,2110002,2,0,0,0,0
,3121,,107,3,45,45,4,16000,2110001,6,2110002,2,0,0,0,0
,3122,,107,3,46,46,4,17000,2110001,6,2110002,2,0,0,0,0
,3123,,107,3,47,47,4,18000,2110001,6,2110002,2,0,0,0,0
,3124,,107,3,48,48,4,19000,2110001,6,2110002,2,0,0,0,0
,3125,,107,3,49,49,4,20000,2110001,6,2110002,2,0,0,0,0
,3126,,107,3,50,50,4,21000,2110001,6,2110002,2,0,0,0,0
,3127,,107,3,51,51,5,22000,2110001,10,2110002,3,2110003,1,0,0
,3128,,107,3,52,52,5,23000,2110001,10,2110002,3,2110003,1,0,0
,3129,,107,3,53,53,5,24000,2110001,10,2110002,3,2110003,1,0,0
,3130,,107,3,54,54,5,25000,2110001,10,2110002,3,2110003,1,0,0
,3131,,107,3,55,55,5,26000,2110001,10,2110002,3,2110003,1,0,0
,3132,,107,3,56,56,5,27000,2110001,10,2110002,3,2110003,2,0,0
,3133,,107,3,57,57,5,28000,2110001,10,2110002,3,2110003,2,0,0
,3134,,107,3,58,58,5,29000,2110001,10,2110002,3,2110003,2,0,0
,3135,,107,3,59,59,5,30000,2110001,10,2110002,3,2110003,2,0,0
,3136,,107,3,60,60,5,31000,2110001,10,2110002,3,2110003,2,0,0
,3137,,107,3,61,61,6,32000,2110001,10,2110002,4,2110003,3,0,0
,3138,,107,3,62,62,6,33000,2110001,10,2110002,4,2110003,3,0,0
,3139,,107,3,63,63,6,34000,2110001,10,2110002,4,2110003,3,0,0
,3140,,107,3,64,64,6,35000,2110001,10,2110002,4,2110003,3,0,0
,3141,,107,3,65,65,6,36000,2110001,10,2110002,4,2110003,3,0,0
,3142,,107,3,66,66,6,37000,2110001,10,2110002,4,2110003,4,2110004,1
,3143,,107,3,67,67,6,38000,2110001,10,2110002,4,2110003,4,2110004,1
,3144,,107,3,68,68,6,39000,2110001,10,2110002,4,2110003,4,2110004,1
,3145,,107,3,69,69,6,40000,2110001,10,2110002,4,2110003,4,2110004,1
,3146,,107,3,70,70,6,41000,2110001,10,2110002,4,2110003,4,2110004,1
,3147,,107,3,71,71,7,42000,2110001,10,2110002,6,2110003,5,2110004,2
,3148,,107,3,72,72,7,43000,2110001,10,2110002,6,2110003,5,2110004,2
,3149,,107,3,73,73,7,44000,2110001,10,2110002,6,2110003,5,2110004,2
,3150,,107,3,74,74,7,45000,2110001,10,2110002,6,2110003,5,2110004,2
,3151,,107,3,75,75,7,46000,2110001,10,2110002,6,2110003,5,2110004,2
,3152,,107,3,76,76,7,47000,2110001,10,2110002,6,2110003,6,2110004,3
,3153,,107,3,77,77,7,48000,2110001,10,2110002,6,2110003,6,2110004,3
,3154,,107,3,78,78,7,49000,2110001,10,2110002,6,2110003,6,2110004,3
,3155,,107,3,79,79,7,50000,2110001,10,2110002,6,2110003,6,2110004,3
,3156,,107,3,80,80,7,50000,2110001,10,2110002,6,2110003,6,2110004,3
,3157,,107,4,1,1,0,100,2110001,1,0,0,0,0,0,0
,3158,,107,4,2,2,0,200,2110001,1,0,0,0,0,0,0
,3159,,107,4,3,3,0,300,2110001,1,0,0,0,0,0,0
,3160,,107,4,4,4,0,400,2110001,1,0,0,0,0,0,0
,3161,,107,4,5,5,0,500,2110001,1,0,0,0,0,0,0
,3162,,107,4,6,6,0,600,2110001,1,0,0,0,0,0,0
,3163,,107,4,7,7,0,700,2110001,1,0,0,0,0,0,0
,3164,,107,4,8,8,0,800,2110001,1,0,0,0,0,0,0
,3165,,107,4,9,9,0,900,2110001,1,0,0,0,0,0,0
,3166,,107,4,10,10,0,1000,2110001,1,0,0,0,0,0,0
,3167,,107,4,11,11,1,1200,2110001,2,0,0,0,0,0,0
,3168,,107,4,12,12,1,1400,2110001,2,0,0,0,0,0,0
,3169,,107,4,13,13,1,1600,2110001,2,0,0,0,0,0,0
,3170,,107,4,14,14,1,1800,2110001,2,0,0,0,0,0,0
,3171,,107,4,15,15,1,2000,2110001,2,0,0,0,0,0,0
,3172,,107,4,16,16,1,2200,2110001,2,0,0,0,0,0,0
,3173,,107,4,17,17,1,2400,2110001,2,0,0,0,0,0,0
,3174,,107,4,18,18,1,2600,2110001,2,0,0,0,0,0,0
,3175,,107,4,19,19,1,2800,2110001,2,0,0,0,0,0,0
,3176,,107,4,20,20,1,3000,2110001,2,0,0,0,0,0,0
,3177,,107,4,21,21,2,3300,2110001,3,0,0,0,0,0,0
,3178,,107,4,22,22,2,3600,2110001,3,0,0,0,0,0,0
,3179,,107,4,23,23,2,3900,2110001,3,0,0,0,0,0,0
,3180,,107,4,24,24,2,4200,2110001,3,0,0,0,0,0,0
,3181,,107,4,25,25,2,4500,2110001,3,0,0,0,0,0,0
,3182,,107,4,26,26,2,4800,2110001,3,0,0,0,0,0,0
,3183,,107,4,27,27,2,5100,2110001,3,0,0,0,0,0,0
,3184,,107,4,28,28,2,5400,2110001,3,0,0,0,0,0,0
,3185,,107,4,29,29,2,5700,2110001,3,0,0,0,0,0,0
,3186,,107,4,30,30,2,6000,2110001,3,0,0,0,0,0,0
,3187,,107,4,31,31,3,6500,2110001,4,2110002,1,0,0,0,0
,3188,,107,4,32,32,3,7000,2110001,4,2110002,1,0,0,0,0
,3189,,107,4,33,33,3,7500,2110001,4,2110002,1,0,0,0,0
,3190,,107,4,34,34,3,8000,2110001,4,2110002,1,0,0,0,0
,3191,,107,4,35,35,3,8500,2110001,4,2110002,1,0,0,0,0
,3192,,107,4,36,36,3,9000,2110001,4,2110002,1,0,0,0,0
,3193,,107,4,37,37,3,9500,2110001,4,2110002,1,0,0,0,0
,3194,,107,4,38,38,3,10000,2110001,4,2110002,1,0,0,0,0
,3195,,107,4,39,39,3,10500,2110001,4,2110002,1,0,0,0,0
,3196,,107,4,40,40,3,11000,2110001,4,2110002,1,0,0,0,0
,3197,,107,4,41,41,4,12000,2110001,6,2110002,2,0,0,0,0
,3198,,107,4,42,42,4,13000,2110001,6,2110002,2,0,0,0,0
,3199,,107,4,43,43,4,14000,2110001,6,2110002,2,0,0,0,0
,3200,,107,4,44,44,4,15000,2110001,6,2110002,2,0,0,0,0
,3201,,107,4,45,45,4,16000,2110001,6,2110002,2,0,0,0,0
,3202,,107,4,46,46,4,17000,2110001,6,2110002,2,0,0,0,0
,3203,,107,4,47,47,4,18000,2110001,6,2110002,2,0,0,0,0
,3204,,107,4,48,48,4,19000,2110001,6,2110002,2,0,0,0,0
,3205,,107,4,49,49,4,20000,2110001,6,2110002,2,0,0,0,0
,3206,,107,4,50,50,4,21000,2110001,6,2110002,2,0,0,0,0
,3207,,107,4,51,51,5,22000,2110001,10,2110002,3,2110003,1,0,0
,3208,,107,4,52,52,5,23000,2110001,10,2110002,3,2110003,1,0,0
,3209,,107,4,53,53,5,24000,2110001,10,2110002,3,2110003,1,0,0
,3210,,107,4,54,54,5,25000,2110001,10,2110002,3,2110003,1,0,0
,3211,,107,4,55,55,5,26000,2110001,10,2110002,3,2110003,1,0,0
,3212,,107,4,56,56,5,27000,2110001,10,2110002,3,2110003,2,0,0
,3213,,107,4,57,57,5,28000,2110001,10,2110002,3,2110003,2,0,0
,3214,,107,4,58,58,5,29000,2110001,10,2110002,3,2110003,2,0,0
,3215,,107,4,59,59,5,30000,2110001,10,2110002,3,2110003,2,0,0
,3216,,107,4,60,60,5,31000,2110001,10,2110002,3,2110003,2,0,0
,3217,,107,4,61,61,6,32000,2110001,10,2110002,4,2110003,3,0,0
,3218,,107,4,62,62,6,33000,2110001,10,2110002,4,2110003,3,0,0
,3219,,107,4,63,63,6,34000,2110001,10,2110002,4,2110003,3,0,0
,3220,,107,4,64,64,6,35000,2110001,10,2110002,4,2110003,3,0,0
,3221,,107,4,65,65,6,36000,2110001,10,2110002,4,2110003,3,0,0
,3222,,107,4,66,66,6,37000,2110001,10,2110002,4,2110003,4,2110004,1
,3223,,107,4,67,67,6,38000,2110001,10,2110002,4,2110003,4,2110004,1
,3224,,107,4,68,68,6,39000,2110001,10,2110002,4,2110003,4,2110004,1
,3225,,107,4,69,69,6,40000,2110001,10,2110002,4,2110003,4,2110004,1
,3226,,107,4,70,70,6,41000,2110001,10,2110002,4,2110003,4,2110004,1
,3227,,107,4,71,71,7,42000,2110001,10,2110002,6,2110003,5,2110004,2
,3228,,107,4,72,72,7,43000,2110001,10,2110002,6,2110003,5,2110004,2
,3229,,107,4,73,73,7,44000,2110001,10,2110002,6,2110003,5,2110004,2
,3230,,107,4,74,74,7,45000,2110001,10,2110002,6,2110003,5,2110004,2
,3231,,107,4,75,75,7,46000,2110001,10,2110002,6,2110003,5,2110004,2
,3232,,107,4,76,76,7,47000,2110001,10,2110002,6,2110003,6,2110004,3
,3233,,107,4,77,77,7,48000,2110001,10,2110002,6,2110003,6,2110004,3
,3234,,107,4,78,78,7,49000,2110001,10,2110002,6,2110003,6,2110004,3
,3235,,107,4,79,79,7,50000,2110001,10,2110002,6,2110003,6,2110004,3
,3236,,107,4,80,80,7,50000,2110001,10,2110002,6,2110003,6,2110004,3
,3237,,107,1,0,0,0,0,0,0,0,0,0,0,0,0
,3238,,107,2,0,0,0,0,0,0,0,0,0,0,0,0
,3239,,107,3,0,0,0,0,0,0,0,0,0,0,0,0
,3240,,107,4,0,0,0,0,0,0,0,0,0,0,0,0
,3241,,108,1,1,1,0,100,2110001,1,0,0,0,0,0,0
,3242,,108,1,2,2,0,200,2110001,1,0,0,0,0,0,0
,3243,,108,1,3,3,0,300,2110001,1,0,0,0,0,0,0
,3244,,108,1,4,4,0,400,2110001,1,0,0,0,0,0,0
,3245,,108,1,5,5,0,500,2110001,1,0,0,0,0,0,0
,3246,,108,1,6,6,0,600,2110001,1,0,0,0,0,0,0
,3247,,108,1,7,7,0,700,2110001,1,0,0,0,0,0,0
,3248,,108,1,8,8,0,800,2110001,1,0,0,0,0,0,0
,3249,,108,1,9,9,0,900,2110001,1,0,0,0,0,0,0
,3250,,108,1,10,10,0,1000,2110001,1,0,0,0,0,0,0
,3251,,108,1,11,11,1,1200,2110001,2,0,0,0,0,0,0
,3252,,108,1,12,12,1,1400,2110001,2,0,0,0,0,0,0
,3253,,108,1,13,13,1,1600,2110001,2,0,0,0,0,0,0
,3254,,108,1,14,14,1,1800,2110001,2,0,0,0,0,0,0
,3255,,108,1,15,15,1,2000,2110001,2,0,0,0,0,0,0
,3256,,108,1,16,16,1,2200,2110001,2,0,0,0,0,0,0
,3257,,108,1,17,17,1,2400,2110001,2,0,0,0,0,0,0
,3258,,108,1,18,18,1,2600,2110001,2,0,0,0,0,0,0
,3259,,108,1,19,19,1,2800,2110001,2,0,0,0,0,0,0
,3260,,108,1,20,20,1,3000,2110001,2,0,0,0,0,0,0
,3261,,108,1,21,21,2,3300,2110001,3,0,0,0,0,0,0
,3262,,108,1,22,22,2,3600,2110001,3,0,0,0,0,0,0
,3263,,108,1,23,23,2,3900,2110001,3,0,0,0,0,0,0
,3264,,108,1,24,24,2,4200,2110001,3,0,0,0,0,0,0
,3265,,108,1,25,25,2,4500,2110001,3,0,0,0,0,0,0
,3266,,108,1,26,26,2,4800,2110001,3,0,0,0,0,0,0
,3267,,108,1,27,27,2,5100,2110001,3,0,0,0,0,0,0
,3268,,108,1,28,28,2,5400,2110001,3,0,0,0,0,0,0
,3269,,108,1,29,29,2,5700,2110001,3,0,0,0,0,0,0
,3270,,108,1,30,30,2,6000,2110001,3,0,0,0,0,0,0
,3271,,108,1,31,31,3,6500,2110001,4,2110002,1,0,0,0,0
,3272,,108,1,32,32,3,7000,2110001,4,2110002,1,0,0,0,0
,3273,,108,1,33,33,3,7500,2110001,4,2110002,1,0,0,0,0
,3274,,108,1,34,34,3,8000,2110001,4,2110002,1,0,0,0,0
,3275,,108,1,35,35,3,8500,2110001,4,2110002,1,0,0,0,0
,3276,,108,1,36,36,3,9000,2110001,4,2110002,1,0,0,0,0
,3277,,108,1,37,37,3,9500,2110001,4,2110002,1,0,0,0,0
,3278,,108,1,38,38,3,10000,2110001,4,2110002,1,0,0,0,0
,3279,,108,1,39,39,3,10500,2110001,4,2110002,1,0,0,0,0
,3280,,108,1,40,40,3,11000,2110001,4,2110002,1,0,0,0,0
,3281,,108,1,41,41,4,12000,2110001,6,2110002,2,0,0,0,0
,3282,,108,1,42,42,4,13000,2110001,6,2110002,2,0,0,0,0
,3283,,108,1,43,43,4,14000,2110001,6,2110002,2,0,0,0,0
,3284,,108,1,44,44,4,15000,2110001,6,2110002,2,0,0,0,0
,3285,,108,1,45,45,4,16000,2110001,6,2110002,2,0,0,0,0
,3286,,108,1,46,46,4,17000,2110001,6,2110002,2,0,0,0,0
,3287,,108,1,47,47,4,18000,2110001,6,2110002,2,0,0,0,0
,3288,,108,1,48,48,4,19000,2110001,6,2110002,2,0,0,0,0
,3289,,108,1,49,49,4,20000,2110001,6,2110002,2,0,0,0,0
,3290,,108,1,50,50,4,21000,2110001,6,2110002,2,0,0,0,0
,3291,,108,1,51,51,5,22000,2110001,10,2110002,3,2110003,1,0,0
,3292,,108,1,52,52,5,23000,2110001,10,2110002,3,2110003,1,0,0
,3293,,108,1,53,53,5,24000,2110001,10,2110002,3,2110003,1,0,0
,3294,,108,1,54,54,5,25000,2110001,10,2110002,3,2110003,1,0,0
,3295,,108,1,55,55,5,26000,2110001,10,2110002,3,2110003,1,0,0
,3296,,108,1,56,56,5,27000,2110001,10,2110002,3,2110003,2,0,0
,3297,,108,1,57,57,5,28000,2110001,10,2110002,3,2110003,2,0,0
,3298,,108,1,58,58,5,29000,2110001,10,2110002,3,2110003,2,0,0
,3299,,108,1,59,59,5,30000,2110001,10,2110002,3,2110003,2,0,0
,3300,,108,1,60,60,5,31000,2110001,10,2110002,3,2110003,2,0,0
,3301,,108,1,61,61,6,32000,2110001,10,2110002,4,2110003,3,0,0
,3302,,108,1,62,62,6,33000,2110001,10,2110002,4,2110003,3,0,0
,3303,,108,1,63,63,6,34000,2110001,10,2110002,4,2110003,3,0,0
,3304,,108,1,64,64,6,35000,2110001,10,2110002,4,2110003,3,0,0
,3305,,108,1,65,65,6,36000,2110001,10,2110002,4,2110003,3,0,0
,3306,,108,1,66,66,6,37000,2110001,10,2110002,4,2110003,4,2110004,1
,3307,,108,1,67,67,6,38000,2110001,10,2110002,4,2110003,4,2110004,1
,3308,,108,1,68,68,6,39000,2110001,10,2110002,4,2110003,4,2110004,1
,3309,,108,1,69,69,6,40000,2110001,10,2110002,4,2110003,4,2110004,1
,3310,,108,1,70,70,6,41000,2110001,10,2110002,4,2110003,4,2110004,1
,3311,,108,1,71,71,7,42000,2110001,10,2110002,6,2110003,5,2110004,2
,3312,,108,1,72,72,7,43000,2110001,10,2110002,6,2110003,5,2110004,2
,3313,,108,1,73,73,7,44000,2110001,10,2110002,6,2110003,5,2110004,2
,3314,,108,1,74,74,7,45000,2110001,10,2110002,6,2110003,5,2110004,2
,3315,,108,1,75,75,7,46000,2110001,10,2110002,6,2110003,5,2110004,2
,3316,,108,1,76,76,7,47000,2110001,10,2110002,6,2110003,6,2110004,3
,3317,,108,1,77,77,7,48000,2110001,10,2110002,6,2110003,6,2110004,3
,3318,,108,1,78,78,7,49000,2110001,10,2110002,6,2110003,6,2110004,3
,3319,,108,1,79,79,7,50000,2110001,10,2110002,6,2110003,6,2110004,3
,3320,,108,1,80,80,7,50000,2110001,10,2110002,6,2110003,6,2110004,3
,3321,,108,2,1,1,0,100,2110001,1,0,0,0,0,0,0
,3322,,108,2,2,2,0,200,2110001,1,0,0,0,0,0,0
,3323,,108,2,3,3,0,300,2110001,1,0,0,0,0,0,0
,3324,,108,2,4,4,0,400,2110001,1,0,0,0,0,0,0
,3325,,108,2,5,5,0,500,2110001,1,0,0,0,0,0,0
,3326,,108,2,6,6,0,600,2110001,1,0,0,0,0,0,0
,3327,,108,2,7,7,0,700,2110001,1,0,0,0,0,0,0
,3328,,108,2,8,8,0,800,2110001,1,0,0,0,0,0,0
,3329,,108,2,9,9,0,900,2110001,1,0,0,0,0,0,0
,3330,,108,2,10,10,0,1000,2110001,1,0,0,0,0,0,0
,3331,,108,2,11,11,1,1200,2110001,2,0,0,0,0,0,0
,3332,,108,2,12,12,1,1400,2110001,2,0,0,0,0,0,0
,3333,,108,2,13,13,1,1600,2110001,2,0,0,0,0,0,0
,3334,,108,2,14,14,1,1800,2110001,2,0,0,0,0,0,0
,3335,,108,2,15,15,1,2000,2110001,2,0,0,0,0,0,0
,3336,,108,2,16,16,1,2200,2110001,2,0,0,0,0,0,0
,3337,,108,2,17,17,1,2400,2110001,2,0,0,0,0,0,0
,3338,,108,2,18,18,1,2600,2110001,2,0,0,0,0,0,0
,3339,,108,2,19,19,1,2800,2110001,2,0,0,0,0,0,0
,3340,,108,2,20,20,1,3000,2110001,2,0,0,0,0,0,0
,3341,,108,2,21,21,2,3300,2110001,3,0,0,0,0,0,0
,3342,,108,2,22,22,2,3600,2110001,3,0,0,0,0,0,0
,3343,,108,2,23,23,2,3900,2110001,3,0,0,0,0,0,0
,3344,,108,2,24,24,2,4200,2110001,3,0,0,0,0,0,0
,3345,,108,2,25,25,2,4500,2110001,3,0,0,0,0,0,0
,3346,,108,2,26,26,2,4800,2110001,3,0,0,0,0,0,0
,3347,,108,2,27,27,2,5100,2110001,3,0,0,0,0,0,0
,3348,,108,2,28,28,2,5400,2110001,3,0,0,0,0,0,0
,3349,,108,2,29,29,2,5700,2110001,3,0,0,0,0,0,0
,3350,,108,2,30,30,2,6000,2110001,3,0,0,0,0,0,0
,3351,,108,2,31,31,3,6500,2110001,4,2110002,1,0,0,0,0
,3352,,108,2,32,32,3,7000,2110001,4,2110002,1,0,0,0,0
,3353,,108,2,33,33,3,7500,2110001,4,2110002,1,0,0,0,0
,3354,,108,2,34,34,3,8000,2110001,4,2110002,1,0,0,0,0
,3355,,108,2,35,35,3,8500,2110001,4,2110002,1,0,0,0,0
,3356,,108,2,36,36,3,9000,2110001,4,2110002,1,0,0,0,0
,3357,,108,2,37,37,3,9500,2110001,4,2110002,1,0,0,0,0
,3358,,108,2,38,38,3,10000,2110001,4,2110002,1,0,0,0,0
,3359,,108,2,39,39,3,10500,2110001,4,2110002,1,0,0,0,0
,3360,,108,2,40,40,3,11000,2110001,4,2110002,1,0,0,0,0
,3361,,108,2,41,41,4,12000,2110001,6,2110002,2,0,0,0,0
,3362,,108,2,42,42,4,13000,2110001,6,2110002,2,0,0,0,0
