,required,required,optional,required,required,required,required,optional,optional,optional,optional,optional,optional,optional,optional,optional
,4365,108,,2,71,71,7,12300,2110002,3,2110104,2,0,0,0,0
,4366,108,,2,72,72,7,12600,2110002,3,2110104,2,0,0,0,0
,4367,108,,2,73,73,7,12900,2110002,3,2110104,2,0,0,0,0
,4368,108,,2,74,74,7,13200,2110002,3,2110104,2,0,0,0,0
,4369,108,,2,75,75,7,13500,2110002,3,2110104,2,0,0,0,0
,4370,108,,2,76,76,7,13800,2110002,4,2110104,3,0,0,0,0
,4371,108,,2,77,77,7,14100,2110002,4,2110104,3,0,0,0,0
,4372,108,,2,78,78,7,14400,2110002,4,2110104,3,0,0,0,0
,4373,108,,2,79,79,7,14700,2110002,4,2110104,3,0,0,0,0
,4374,108,,2,80,80,7,15000,2110002,4,2110104,3,0,0,0,0
,4416,108,,3,41,41,4,4200,2110001,5,2110402,3,2110102,1,0,0
,4417,108,,3,42,42,4,4400,2110001,5,2110402,3,2110102,1,0,0
,4418,108,,3,43,43,4,4600,2110001,5,2110402,3,2110102,1,0,0
,4419,108,,3,44,44,4,4800,2110001,5,2110402,3,2110102,1,0,0
,4420,108,,3,45,45,4,5000,2110001,5,2110402,5,2110102,2,0,0
,4421,108,,3,46,46,4,5200,2110001,5,2110402,5,2110102,2,0,0
,4422,108,,3,47,47,4,5400,2110001,5,2110402,5,2110102,2,0,0
,4423,108,,3,48,48,4,5600,2110001,5,2110402,5,2110102,2,0,0
,4424,108,,3,49,49,4,5800,2110001,5,2110402,5,2110102,2,0,0
,4425,108,,3,50,50,4,6000,2110001,5,2110402,5,2110102,2,0,0
,4426,108,,3,51,51,5,6300,2110002,1,2110403,2,2110103,1,0,0
,4427,108,,3,52,52,5,6600,2110002,1,2110403,2,2110103,1,0,0
,4428,108,,3,53,53,5,6900,2110002,1,2110403,2,2110103,1,0,0
,4429,108,,3,54,54,5,7200,2110002,1,2110403,2,2110103,1,0,0
,4430,108,,3,55,55,5,7500,2110002,1,2110403,2,2110103,1,0,0
,4431,108,,3,56,56,5,7800,2110002,2,2110403,2,2110103,1,0,0
,4432,108,,3,57,57,5,8100,2110002,2,2110403,2,2110103,1,0,0
,4433,108,,3,58,58,5,8400,2110002,2,2110403,2,2110103,1,0,0
,4434,108,,3,59,59,5,8700,2110002,2,2110403,2,2110103,1,0,0
,4435,108,,3,60,60,5,9000,2110002,2,2110403,2,2110103,1,0,0
,4436,108,,3,61,61,6,9300,2110002,2,2110403,3,2110103,1,0,0
,4437,108,,3,62,62,6,9600,2110002,2,2110403,3,2110103,1,0,0
,4438,108,,3,63,63,6,9900,2110002,2,2110403,3,2110103,1,0,0
,4439,108,,3,64,64,6,10200,2110002,2,2110403,3,2110103,1,0,0
,4440,108,,3,65,65,6,10500,2110002,2,2110403,3,2110103,1,0,0
,4441,108,,3,66,66,6,10800,2110002,3,2110403,3,2110103,1,0,0
,4442,108,,3,67,67,6,11100,2110002,3,2110403,3,2110103,1,0,0
,4443,108,,3,68,68,6,11400,2110002,3,2110403,3,2110103,1,0,0
,4444,108,,3,69,69,6,11700,2110002,3,2110403,3,2110103,1,0,0
,4445,108,,3,70,70,6,12000,2110002,3,2110403,3,2110103,1,0,0
,4446,108,,3,71,71,7,12300,2110002,3,2110404,2,2110104,1,0,0
,4447,108,,3,72,72,7,12600,2110002,3,2110404,2,2110104,1,0,0
,4448,108,,3,73,73,7,12900,2110002,3,2110404,2,2110104,1,0,0
,4449,108,,3,74,74,7,13200,2110002,3,2110404,2,2110104,1,0,0
,4450,108,,3,75,75,7,13500,2110002,3,2110404,2,2110104,1,0,0
,4451,108,,3,76,76,7,13800,2110002,4,2110404,3,2110104,1,0,0
,4452,108,,3,77,77,7,14100,2110002,4,2110404,3,2110104,1,0,0
,4453,108,,3,78,78,7,14400,2110002,4,2110404,3,2110104,1,0,0
,4454,108,,3,79,79,7,14700,2110002,4,2110404,3,2110104,1,0,0
,4455,108,,3,80,80,7,15000,2110002,4,2110404,3,2110104,1,0,0
,4497,108,,4,41,41,4,4200,2110001,5,2110502,3,2110102,1,0,0
,4498,108,,4,42,42,4,4400,2110001,5,2110502,3,2110102,1,0,0
,4499,108,,4,43,43,4,4600,2110001,5,2110502,3,2110102,1,0,0
,4500,108,,4,44,44,4,4800,2110001,5,2110502,3,2110102,1,0,0
,4501,108,,4,45,45,4,5000,2110001,5,2110502,5,2110102,2,0,0
,4502,108,,4,46,46,4,5200,2110001,5,2110502,5,2110102,2,0,0
,4503,108,,4,47,47,4,5400,2110001,5,2110502,5,2110102,2,0,0
,4504,108,,4,48,48,4,5600,2110001,5,2110502,5,2110102,2,0,0
,4505,108,,4,49,49,4,5800,2110001,5,2110502,5,2110102,2,0,0
,4506,108,,4,50,50,4,6000,2110001,5,2110502,5,2110102,2,0,0
,4507,108,,4,51,51,5,6300,2110002,1,2110503,2,2110103,1,0,0
,4508,108,,4,52,52,5,6600,2110002,1,2110503,2,2110103,1,0,0
,4509,108,,4,53,53,5,6900,2110002,1,2110503,2,2110103,1,0,0
,4510,108,,4,54,54,5,7200,2110002,1,2110503,2,2110103,1,0,0
,4511,108,,4,55,55,5,7500,2110002,1,2110503,2,2110103,1,0,0
,4512,108,,4,56,56,5,7800,2110002,2,2110503,2,2110103,1,0,0
,4513,108,,4,57,57,5,8100,2110002,2,2110503,2,2110103,1,0,0
,4514,108,,4,58,58,5,8400,2110002,2,2110503,2,2110103,1,0,0
,4515,108,,4,59,59,5,8700,2110002,2,2110503,2,2110103,1,0,0
,4516,108,,4,60,60,5,9000,2110002,2,2110503,2,2110103,1,0,0
,4517,108,,4,61,61,6,9300,2110002,2,2110503,3,2110103,1,0,0
,4518,108,,4,62,62,6,9600,2110002,2,2110503,3,2110103,1,0,0
,4519,108,,4,63,63,6,9900,2110002,2,2110503,3,2110103,1,0,0
,4520,108,,4,64,64,6,10200,2110002,2,2110503,3,2110103,1,0,0
,4521,108,,4,65,65,6,10500,2110002,2,2110503,3,2110103,1,0,0
,4522,108,,4,66,66,6,10800,2110002,3,2110503,3,2110103,1,0,0
,4523,108,,4,67,67,6,11100,2110002,3,2110503,3,2110103,1,0,0
,4524,108,,4,68,68,6,11400,2110002,3,2110503,3,2110103,1,0,0
,4525,108,,4,69,69,6,11700,2110002,3,2110503,3,2110103,1,0,0
,4526,108,,4,70,70,6,12000,2110002,3,2110503,3,2110103,1,0,0
,4527,108,,4,71,71,7,12300,2110002,3,2110504,2,2110104,1,0,0
,4528,108,,4,72,72,7,12600,2110002,3,2110504,2,2110104,1,0,0
,4529,108,,4,73,73,7,12900,2110002,3,2110504,2,2110104,1,0,0
,4530,108,,4,74,74,7,13200,2110002,3,2110504,2,2110104,1,0,0
,4531,108,,4,75,75,7,13500,2110002,3,2110504,2,2110104,1,0,0
,4532,108,,4,76,76,7,13800,2110002,4,2110504,3,2110104,1,0,0
,4533,108,,4,77,77,7,14100,2110002,4,2110504,3,2110104,1,0,0
,4534,108,,4,78,78,7,14400,2110002,4,2110504,3,2110104,1,0,0
,4535,108,,4,79,79,7,14700,2110002,4,2110504,3,2110104,1,0,0
,4536,108,,4,80,80,7,15000,2110002,4,2110504,3,2110104,1,0,0
,4578,401,,1,41,41,4,4200,2110001,5,2110302,3,0,0,0,0
,4579,401,,1,42,42,4,4400,2110001,5,2110302,3,0,0,0,0
,4580,401,,1,43,43,4,4600,2110001,5,2110302,3,0,0,0,0
,4581,401,,1,44,44,4,4800,2110001,5,2110302,3,0,0,0,0
,4582,401,,1,45,45,4,5000,2110001,5,2110302,5,0,0,0,0
,4583,401,,1,46,46,4,5200,2110001,5,2110302,5,0,0,0,0
,4584,401,,1,47,47,4,5400,2110001,5,2110302,5,0,0,0,0
,4585,401,,1,48,48,4,5600,2110001,5,2110302,5,0,0,0,0
,4586,401,,1,49,49,4,5800,2110001,5,2110302,5,0,0,0,0
,4587,401,,1,50,50,4,6000,2110001,5,2110302,5,0,0,0,0
,4588,401,,1,51,51,5,6300,2110002,1,2110303,2,0,0,0,0
,4589,401,,1,52,52,5,6600,2110002,1,2110303,2,0,0,0,0
,4590,401,,1,53,53,5,6900,2110002,1,2110303,2,0,0,0,0
,4591,401,,1,54,54,5,7200,2110002,1,2110303,2,0,0,0,0
,4592,401,,1,55,55,5,7500,2110002,1,2110303,2,0,0,0,0
,4593,401,,1,56,56,5,7800,2110002,2,2110303,2,0,0,0,0
,4594,401,,1,57,57,5,8100,2110002,2,2110303,2,0,0,0,0
,4595,401,,1,58,58,5,8400,2110002,2,2110303,2,0,0,0,0
,4596,401,,1,59,59,5,8700,2110002,2,2110303,2,0,0,0,0
,4597,401,,1,60,60,5,9000,2110002,2,2110303,2,0,0,0,0
,4598,401,,1,61,61,6,9300,2110002,2,2110303,3,0,0,0,0
,4599,401,,1,62,62,6,9600,2110002,2,2110303,3,0,0,0,0
,4600,401,,1,63,63,6,9900,2110002,2,2110303,3,0,0,0,0
,4601,401,,1,64,64,6,10200,2110002,2,2110303,3,0,0,0,0
,4602,401,,1,65,65,6,10500,2110002,2,2110303,3,0,0,0,0
,4603,401,,1,66,66,6,10800,2110002,3,2110303,3,0,0,0,0
,4604,401,,1,67,67,6,11100,2110002,3,2110303,3,0,0,0,0
,4605,401,,1,68,68,6,11400,2110002,3,2110303,3,0,0,0,0
,4606,401,,1,69,69,6,11700,2110002,3,2110303,3,0,0,0,0
,4607,401,,1,70,70,6,12000,2110002,3,2110303,3,0,0,0,0
,4608,401,,1,71,71,7,12300,2110002,3,2110304,2,0,0,0,0
,4609,401,,1,72,72,7,12600,2110002,3,2110304,2,0,0,0,0
,4610,401,,1,73,73,7,12900,2110002,3,2110304,2,0,0,0,0
,4611,401,,1,74,74,7,13200,2110002,3,2110304,2,0,0,0,0
,4612,401,,1,75,75,7,13500,2110002,3,2110304,2,0,0,0,0
,4613,401,,1,76,76,7,13800,2110002,4,2110304,3,0,0,0,0
,4614,401,,1,77,77,7,14100,2110002,4,2110304,3,0,0,0,0
,4615,401,,1,78,78,7,14400,2110002,4,2110304,3,0,0,0,0
,4616,401,,1,79,79,7,14700,2110002,4,2110304,3,0,0,0,0
,4617,401,,1,80,80,7,15000,2110002,4,2110304,3,0,0,0,0
,4659,401,,2,41,41,4,4200,2110001,5,2110102,3,0,0,0,0
,4660,401,,2,42,42,4,4400,2110001,5,2110102,3,0,0,0,0
,4661,401,,2,43,43,4,4600,2110001,5,2110102,3,0,0,0,0
,4662,401,,2,44,44,4,4800,2110001,5,2110102,3,0,0,0,0
,4663,401,,2,45,45,4,5000,2110001,5,2110102,5,0,0,0,0
,4664,401,,2,46,46,4,5200,2110001,5,2110102,5,0,0,0,0
,4665,401,,2,47,47,4,5400,2110001,5,2110102,5,0,0,0,0
,4666,401,,2,48,48,4,5600,2110001,5,2110102,5,0,0,0,0
,4667,401,,2,49,49,4,5800,2110001,5,2110102,5,0,0,0,0
,4668,401,,2,50,50,4,6000,2110001,5,2110102,5,0,0,0,0
,4669,401,,2,51,51,5,6300,2110002,1,2110103,2,0,0,0,0
,4670,401,,2,52,52,5,6600,2110002,1,2110103,2,0,0,0,0
,4671,401,,2,53,53,5,6900,2110002,1,2110103,2,0,0,0,0
,4672,401,,2,54,54,5,7200,2110002,1,2110103,2,0,0,0,0
,4673,401,,2,55,55,5,7500,2110002,1,2110103,2,0,0,0,0
,4674,401,,2,56,56,5,7800,2110002,2,2110103,2,0,0,0,0
,4675,401,,2,57,57,5,8100,2110002,2,2110103,2,0,0,0,0
,4676,401,,2,58,58,5,8400,2110002,2,2110103,2,0,0,0,0
,4677,401,,2,59,59,5,8700,2110002,2,2110103,2,0,0,0,0
,4678,401,,2,60,60,5,9000,2110002,2,2110103,2,0,0,0,0
,4679,401,,2,61,61,6,9300,2110002,2,2110103,3,0,0,0,0
,4680,401,,2,62,62,6,9600,2110002,2,2110103,3,0,0,0,0
,4681,401,,2,63,63,6,9900,2110002,2,2110103,3,0,0,0,0
,4682,401,,2,64,64,6,10200,2110002,2,2110103,3,0,0,0,0
,4683,401,,2,65,65,6,10500,2110002,2,2110103,3,0,0,0,0
,4684,401,,2,66,66,6,10800,2110002,3,2110103,3,0,0,0,0
,4685,401,,2,67,67,6,11100,2110002,3,2110103,3,0,0,0,0
,4686,401,,2,68,68,6,11400,2110002,3,2110103,3,0,0,0,0
,4687,401,,2,69,69,6,11700,2110002,3,2110103,3,0,0,0,0
,4688,401,,2,70,70,6,12000,2110002,3,2110103,3,0,0,0,0
,4689,401,,2,71,71,7,12300,2110002,3,2110104,2,0,0,0,0
,4690,401,,2,72,72,7,12600,2110002,3,2110104,2,0,0,0,0
,4691,401,,2,73,73,7,12900,2110002,3,2110104,2,0,0,0,0
,4692,401,,2,74,74,7,13200,2110002,3,2110104,2,0,0,0,0
,4693,401,,2,75,75,7,13500,2110002,3,2110104,2,0,0,0,0
,4694,401,,2,76,76,7,13800,2110002,4,2110104,3,0,0,0,0
,4695,401,,2,77,77,7,14100,2110002,4,2110104,3,0,0,0,0
,4696,401,,2,78,78,7,14400,2110002,4,2110104,3,0,0,0,0
,4697,401,,2,79,79,7,14700,2110002,4,2110104,3,0,0,0,0
,4698,401,,2,80,80,7,15000,2110002,4,2110104,3,0,0,0,0
,4740,401,,3,41,41,4,4200,2110001,5,2110402,3,2110102,1,0,0
,4741,401,,3,42,42,4,4400,2110001,5,2110402,3,2110102,1,0,0
,4742,401,,3,43,43,4,4600,2110001,5,2110402,3,2110102,1,0,0
,4743,401,,3,44,44,4,4800,2110001,5,2110402,3,2110102,1,0,0
,4744,401,,3,45,45,4,5000,2110001,5,2110402,5,2110102,2,0,0
,4745,401,,3,46,46,4,5200,2110001,5,2110402,5,2110102,2,0,0
,4746,401,,3,47,47,4,5400,2110001,5,2110402,5,2110102,2,0,0
,4747,401,,3,48,48,4,5600,2110001,5,2110402,5,2110102,2,0,0
,4748,401,,3,49,49,4,5800,2110001,5,2110402,5,2110102,2,0,0
,4749,401,,3,50,50,4,6000,2110001,5,2110402,5,2110102,2,0,0
,4750,401,,3,51,51,5,6300,2110002,1,2110403,2,2110103,1,0,0
,4751,401,,3,52,52,5,6600,2110002,1,2110403,2,2110103,1,0,0
,4752,401,,3,53,53,5,6900,2110002,1,2110403,2,2110103,1,0,0
,4753,401,,3,54,54,5,7200,2110002,1,2110403,2,2110103,1,0,0
,4754,401,,3,55,55,5,7500,2110002,1,2110403,2,2110103,1,0,0
,4755,401,,3,56,56,5,7800,2110002,2,2110403,2,2110103,1,0,0
,4756,401,,3,57,57,5,8100,2110002,2,2110403,2,2110103,1,0,0
,4757,401,,3,58,58,5,8400,2110002,2,2110403,2,2110103,1,0,0
,4758,401,,3,59,59,5,8700,2110002,2,2110403,2,2110103,1,0,0
,4759,401,,3,60,60,5,9000,2110002,2,2110403,2,2110103,1,0,0
,4760,401,,3,61,61,6,9300,2110002,2,2110403,3,2110103,1,0,0
,4761,401,,3,62,62,6,9600,2110002,2,2110403,3,2110103,1,0,0
,4762,401,,3,63,63,6,9900,2110002,2,2110403,3,2110103,1,0,0
,4763,401,,3,64,64,6,10200,2110002,2,2110403,3,2110103,1,0,0
,4764,401,,3,65,65,6,10500,2110002,2,2110403,3,2110103,1,0,0
,4765,401,,3,66,66,6,10800,2110002,3,2110403,3,2110103,1,0,0
,4766,401,,3,67,67,6,11100,2110002,3,2110403,3,2110103,1,0,0
,4767,401,,3,68,68,6,11400,2110002,3,2110403,3,2110103,1,0,0
,4768,401,,3,69,69,6,11700,2110002,3,2110403,3,2110103,1,0,0
,4769,401,,3,70,70,6,12000,2110002,3,2110403,3,2110103,1,0,0
,4770,401,,3,71,71,7,12300,2110002,3,2110404,2,2110104,1,0,0
,4771,401,,3,72,72,7,12600,2110002,3,2110404,2,2110104,1,0,0
,4772,401,,3,73,73,7,12900,2110002,3,2110404,2,2110104,1,0,0
,4773,401,,3,74,74,7,13200,2110002,3,2110404,2,2110104,1,0,0
,4774,401,,3,75,75,7,13500,2110002,3,2110404,2,2110104,1,0,0
,4775,401,,3,76,76,7,13800,2110002,4,2110404,3,2110104,1,0,0
,4776,401,,3,77,77,7,14100,2110002,4,2110404,3,2110104,1,0,0
,4777,401,,3,78,78,7,14400,2110002,4,2110404,3,2110104,1,0,0
,4778,401,,3,79,79,7,14700,2110002,4,2110404,3,2110104,1,0,0
,4779,401,,3,80,80,7,15000,2110002,4,2110404,3,2110104,1,0,0
,4821,401,,4,41,41,4,4200,2110001,5,2110502,3,2110102,1,0,0
,4822,401,,4,42,42,4,4400,2110001,5,2110502,3,2110102,1,0,0
,4823,401,,4,43,43,4,4600,2110001,5,2110502,3,2110102,1,0,0
,4824,401,,4,44,44,4,4800,2110001,5,2110502,3,2110102,1,0,0
,4825,401,,4,45,45,4,5000,2110001,5,2110502,5,2110102,2,0,0
,4826,401,,4,46,46,4,5200,2110001,5,2110502,5,2110102,2,0,0
,4827,401,,4,47,47,4,5400,2110001,5,2110502,5,2110102,2,0,0
,4828,401,,4,48,48,4,5600,2110001,5,2110502,5,2110102,2,0,0
,4829,401,,4,49,49,4,5800,2110001,5,2110502,5,2110102,2,0,0
,4830,401,,4,50,50,4,6000,2110001,5,2110502,5,2110102,2,0,0
,4831,401,,4,51,51,5,6300,2110002,1,2110503,2,2110103,1,0,0
,4832,401,,4,52,52,5,6600,2110002,1,2110503,2,2110103,1,0,0
,4833,401,,4,53,53,5,6900,2110002,1,2110503,2,2110103,1,0,0
,4834,401,,4,54,54,5,7200,2110002,1,2110503,2,2110103,1,0,0
,4835,401,,4,55,55,5,7500,2110002,1,2110503,2,2110103,1,0,0
,4836,401,,4,56,56,5,7800,2110002,2,2110503,2,2110103,1,0,0
,4837,401,,4,57,57,5,8100,2110002,2,2110503,2,2110103,1,0,0
,4838,401,,4,58,58,5,8400,2110002,2,2110503,2,2110103,1,0,0
,4839,401,,4,59,59,5,8700,2110002,2,2110503,2,2110103,1,0,0
,4840,401,,4,60,60,5,9000,2110002,2,2110503,2,2110103,1,0,0
,4841,401,,4,61,61,6,9300,2110002,2,2110503,3,2110103,1,0,0
,4842,401,,4,62,62,6,9600,2110002,2,2110503,3,2110103,1,0,0
,4843,401,,4,63,63,6,9900,2110002,2,2110503,3,2110103,1,0,0
,4844,401,,4,64,64,6,10200,2110002,2,2110503,3,2110103,1,0,0
,4845,401,,4,65,65,6,10500,2110002,2,2110503,3,2110103,1,0,0
,4846,401,,4,66,66,6,10800,2110002,3,2110503,3,2110103,1,0,0
,4847,401,,4,67,67,6,11100,2110002,3,2110503,3,2110103,1,0,0
,4848,401,,4,68,68,6,11400,2110002,3,2110503,3,2110103,1,0,0
,4849,401,,4,69,69,6,11700,2110002,3,2110503,3,2110103,1,0,0
,4850,401,,4,70,70,6,12000,2110002,3,2110503,3,2110103,1,0,0
,4851,401,,4,71,71,7,12300,2110002,3,2110504,2,2110104,1,0,0
,4852,401,,4,72,72,7,12600,2110002,3,2110504,2,2110104,1,0,0
,4853,401,,4,73,73,7,12900,2110002,3,2110504,2,2110104,1,0,0
,4854,401,,4,74,74,7,13200,2110002,3,2110504,2,2110104,1,0,0
,4855,401,,4,75,75,7,13500,2110002,3,2110504,2,2110104,1,0,0
,4856,401,,4,76,76,7,13800,2110002,4,2110504,3,2110104,1,0,0
,4857,401,,4,77,77,7,14100,2110002,4,2110504,3,2110104,1,0,0
,4858,401,,4,78,78,7,14400,2110002,4,2110504,3,2110104,1,0,0
,4859,401,,4,79,79,7,14700,2110002,4,2110504,3,2110104,1,0,0
,4860,401,,4,80,80,7,15000,2110002,4,2110504,3,2110104,1,0,0
,4902,113,,1,41,41,4,4200,2110001,5,2110302,3,0,0,0,0
,4903,113,,1,42,42,4,4400,2110001,5,2110302,3,0,0,0,0
,4904,113,,1,43,43,4,4600,2110001,5,2110302,3,0,0,0,0
,4905,113,,1,44,44,4,4800,2110001,5,2110302,3,0,0,0,0
,4906,113,,1,45,45,4,5000,2110001,5,2110302,5,0,0,0,0
,4907,113,,1,46,46,4,5200,2110001,5,2110302,5,0,0,0,0
,4908,113,,1,47,47,4,5400,2110001,5,2110302,5,0,0,0,0
,4909,113,,1,48,48,4,5600,2110001,5,2110302,5,0,0,0,0
,4910,113,,1,49,49,4,5800,2110001,5,2110302,5,0,0,0,0
,4911,113,,1,50,50,4,6000,2110001,5,2110302,5,0,0,0,0
,4912,113,,1,51,51,5,6300,2110002,1,2110303,2,0,0,0,0
,4913,113,,1,52,52,5,6600,2110002,1,2110303,2,0,0,0,0
,4914,113,,1,53,53,5,6900,2110002,1,2110303,2,0,0,0,0
,4915,113,,1,54,54,5,7200,2110002,1,2110303,2,0,0,0,0
,4916,113,,1,55,55,5,7500,2110002,1,2110303,2,0,0,0,0
,4917,113,,1,56,56,5,7800,2110002,2,2110303,2,0,0,0,0
,4918,113,,1,57,57,5,8100,2110002,2,2110303,2,0,0,0,0
,4919,113,,1,58,58,5,8400,2110002,2,2110303,2,0,0,0,0
,4920,113,,1,59,59,5,8700,2110002,2,2110303,2,0,0,0,0
,4921,113,,1,60,60,5,9000,2110002,2,2110303,2,0,0,0,0
,4922,113,,1,61,61,6,9300,2110002,2,2110303,3,0,0,0,0
,4923,113,,1,62,62,6,9600,2110002,2,2110303,3,0,0,0,0
,4924,113,,1,63,63,6,9900,2110002,2,2110303,3,0,0,0,0
,4925,113,,1,64,64,6,10200,2110002,2,2110303,3,0,0,0,0
,4926,113,,1,65,65,6,10500,2110002,2,2110303,3,0,0,0,0
,4927,113,,1,66,66,6,10800,2110002,3,2110303,3,0,0,0,0
,4928,113,,1,67,67,6,11100,2110002,3,2110303,3,0,0,0,0
,4929,113,,1,68,68,6,11400,2110002,3,2110303,3,0,0,0,0
,4930,113,,1,69,69,6,11700,2110002,3,2110303,3,0,0,0,0
,4931,113,,1,70,70,6,12000,2110002,3,2110303,3,0,0,0,0
,4932,113,,1,71,71,7,12300,2110002,3,2110304,2,0,0,0,0
,4933,113,,1,72,72,7,12600,2110002,3,2110304,2,0,0,0,0
,4934,113,,1,73,73,7,12900,2110002,3,2110304,2,0,0,0,0
,4935,113,,1,74,74,7,13200,2110002,3,2110304,2,0,0,0,0
,4936,113,,1,75,75,7,13500,2110002,3,2110304,2,0,0,0,0
,4937,113,,1,76,76,7,13800,2110002,4,2110304,3,0,0,0,0
,4938,113,,1,77,77,7,14100,2110002,4,2110304,3,0,0,0,0
,4939,113,,1,78,78,7,14400,2110002,4,2110304,3,0,0,0,0
,4940,113,,1,79,79,7,14700,2110002,4,2110304,3,0,0,0,0
,4941,113,,1,80,80,7,15000,2110002,4,2110304,3,0,0,0,0
,4983,113,,2,41,41,4,4200,2110001,5,2110102,3,0,0,0,0
,4984,113,,2,42,42,4,4400,2110001,5,2110102,3,0,0,0,0
,4985,113,,2,43,43,4,4600,2110001,5,2110102,3,0,0,0,0
,4986,113,,2,44,44,4,4800,2110001,5,2110102,3,0,0,0,0
,4987,113,,2,45,45,4,5000,2110001,5,2110102,5,0,0,0,0
,4988,113,,2,46,46,4,5200,2110001,5,2110102,5,0,0,0,0
,4989,113,,2,47,47,4,5400,2110001,5,2110102,5,0,0,0,0
,4990,113,,2,48,48,4,5600,2110001,5,2110102,5,0,0,0,0
,4991,113,,2,49,49,4,5800,2110001,5,2110102,5,0,0,0,0
,4992,113,,2,50,50,4,6000,2110001,5,2110102,5,0,0,0,0
,4993,113,,2,51,51,5,6300,2110002,1,2110103,2,0,0,0,0
,4994,113,,2,52,52,5,6600,2110002,1,2110103,2,0,0,0,0
,4995,113,,2,53,53,5,6900,2110002,1,2110103,2,0,0,0,0
,4996,113,,2,54,54,5,7200,2110002,1,2110103,2,0,0,0,0
,4997,113,,2,55,55,5,7500,2110002,1,2110103,2,0,0,0,0
,4998,113,,2,56,56,5,7800,2110002,2,2110103,2,0,0,0,0
,4999,113,,2,57,57,5,8100,2110002,2,2110103,2,0,0,0,0
,5000,113,,2,58,58,5,8400,2110002,2,2110103,2,0,0,0,0
,5001,113,,2,59,59,5,8700,2110002,2,2110103,2,0,0,0,0
,5002,113,,2,60,60,5,9000,2110002,2,2110103,2,0,0,0,0
,5003,113,,2,61,61,6,9300,2110002,2,2110103,3,0,0,0,0
,5004,113,,2,62,62,6,9600,2110002,2,2110103,3,0,0,0,0
,5005,113,,2,63,63,6,9900,2110002,2,2110103,3,0,0,0,0
,5006,113,,2,64,64,6,10200,2110002,2,2110103,3,0,0,0,0
,5007,113,,2,65,65,6,10500,2110002,2,2110103,3,0,0,0,0
,5008,113,,2,66,66,6,10800,2110002,3,2110103,3,0,0,0,0
,5009,113,,2,67,67,6,11100,2110002,3,2110103,3,0,0,0,0
,5010,113,,2,68,68,6,11400,2110002,3,2110103,3,0,0,0,0
,5011,113,,2,69,69,6,11700,2110002,3,2110103,3,0,0,0,0
,5012,113,,2,70,70,6,12000,2110002,3,2110103,3,0,0,0,0
,5013,113,,2,71,71,7,12300,2110002,3,2110104,2,0,0,0,0
,5014,113,,2,72,72,7,12600,2110002,3,2110104,2,0,0,0,0
,5015,113,,2,73,73,7,12900,2110002,3,2110104,2,0,0,0,0
,5016,113,,2,74,74,7,13200,2110002,3,2110104,2,0,0,0,0
,5017,113,,2,75,75,7,13500,2110002,3,2110104,2,0,0,0,0
,5018,113,,2,76,76,7,13800,2110002,4,2110104,3,0,0,0,0
,5019,113,,2,77,77,7,14100,2110002,4,2110104,3,0,0,0,0
,5020,113,,2,78,78,7,14400,2110002,4,2110104,3,0,0,0,0
,5021,113,,2,79,79,7,14700,2110002,4,2110104,3,0,0,0,0
,5022,113,,2,80,80,7,15000,2110002,4,2110104,3,0,0,0,0
,5064,113,,3,41,41,4,4200,2110001,5,2110402,3,2110102,1,0,0
,5065,113,,3,42,42,4,4400,2110001,5,2110402,3,2110102,1,0,0
,5066,113,,3,43,43,4,4600,2110001,5,2110402,3,2110102,1,0,0
,5067,113,,3,44,44,4,4800,2110001,5,2110402,3,2110102,1,0,0
,5068,113,,3,45,45,4,5000,2110001,5,2110402,5,2110102,2,0,0
,5069,113,,3,46,46,4,5200,2110001,5,2110402,5,2110102,2,0,0
,5070,113,,3,47,47,4,5400,2110001,5,2110402,5,2110102,2,0,0
,5071,113,,3,48,48,4,5600,2110001,5,2110402,5,2110102,2,0,0
,5072,113,,3,49,49,4,5800,2110001,5,2110402,5,2110102,2,0,0
,5073,113,,3,50,50,4,6000,2110001,5,2110402,5,2110102,2,0,0
,5074,113,,3,51,51,5,6300,2110002,1,2110403,2,2110103,1,0,0
,5075,113,,3,52,52,5,6600,2110002,1,2110403,2,2110103,1,0,0
,5076,113,,3,53,53,5,6900,2110002,1,2110403,2,2110103,1,0,0
,5077,113,,3,54,54,5,7200,2110002,1,2110403,2,2110103,1,0,0
,5078,113,,3,55,55,5,7500,2110002,1,2110403,2,2110103,1,0,0
,5079,113,,3,56,56,5,7800,2110002,2,2110403,2,2110103,1,0,0
,5080,113,,3,57,57,5,8100,2110002,2,2110403,2,2110103,1,0,0
,5081,113,,3,58,58,5,8400,2110002,2,2110403,2,2110103,1,0,0
,5082,113,,3,59,59,5,8700,2110002,2,2110403,2,2110103,1,0,0
,5083,113,,3,60,60,5,9000,2110002,2,2110403,2,2110103,1,0,0
,5084,113,,3,61,61,6,9300,2110002,2,2110403,3,2110103,1,0,0
,5085,113,,3,62,62,6,9600,2110002,2,2110403,3,2110103,1,0,0
,5086,113,,3,63,63,6,9900,2110002,2,2110403,3,2110103,1,0,0
,5087,113,,3,64,64,6,10200,2110002,2,2110403,3,2110103,1,0,0
,5088,113,,3,65,65,6,10500,2110002,2,2110403,3,2110103,1,0,0
,5089,113,,3,66,66,6,10800,2110002,3,2110403,3,2110103,1,0,0
,5090,113,,3,67,67,6,11100,2110002,3,2110403,3,2110103,1,0,0
