,id,talkName,dialogue,firstBtnText,secondBtnText,actionText,dialogue_Japanese
,1221501,,你好，我是翼族治安局的治安官罗夫，岛上有任何情况都可以找我汇报。我们会竭尽全力保护岛民安全。,,,,你好，我是翼族治安局的治安官罗夫，岛上有任何情况都可以找我汇报。我们会竭尽全力保护岛民安全。
,1221502,,事情紧急！杰基看见一只怪物朝着翼族村落飞去了，那怪物很可能与枭鹰族有关。,,,,事情紧急！杰基看见一只怪物朝着翼族村落飞去了，那怪物很可能与枭鹰族有关。
,1221503,,很感谢你的情报！就在前几秒，我正巧接到求助，翼族村落遭到不知名怪物的意外袭击，几名岛民伤势严重。,,,,很感谢你的情报！就在前几秒，我正巧接到求助，翼族村落遭到不知名怪物的意外袭击，几名岛民伤势严重。
,1221504,,本以为只是个小意外，如果和那些讨厌的枭鹰有关的话……还麻烦你去现场看看。我立刻去调遣人员，增强村落巡防。,,,,本以为只是个小意外，如果和那些讨厌的枭鹰有关的话……还麻烦你去现场看看。我立刻去调遣人员，增强村落巡防。
,1221505,,没问题，交给我了！现场的任何蛛丝马迹都逃不过我的双眼！,,,,没问题，交给我了！现场的任何蛛丝马迹都逃不过我的双眼！
,1221601,,哪里来的黄毛小子？快给我退出警戒线之外。案发重地，没有相关证件一律不允许进入。,,,,哪里来的黄毛小子？快给我退出警戒线之外。案发重地，没有相关证件一律不允许进入。
,1221602,,抱歉抱歉，我没有看到地上的警戒线。请问，可以找你了解下现场的情况吗？,,,,抱歉抱歉，我没有看到地上的警戒线。请问，可以找你了解下现场的情况吗？
,1221603,,你又是哪里的野鸡记者？上次什么洋葱报社拍了张我休息的照片就看图说话瞎写我偷懒，害得我季度奖金都没了。,,,,你又是哪里的野鸡记者？上次什么洋葱报社拍了张我休息的照片就看图说话瞎写我偷懒，害得我季度奖金都没了。
,1221604,,不是的，我是……,,,,不是的，我是……
,1221605,,……蜂……痛……,,,,……蜂……痛……
,1221606,,不管你是什么，我要把伤员送去医院治疗，没空和你啰嗦。啧，也不知这小子惹了什么仇家，头上的伤口比碗还大。,,,,不管你是什么，我要把伤员送去医院治疗，没空和你啰嗦。啧，也不知这小子惹了什么仇家，头上的伤口比碗还大。
,1221607,,好吧。那我在附近搜寻看看有没有什么有用的线索。,,,,好吧。那我在附近搜寻看看有没有什么有用的线索。
,1221701,,断崖边的围栏有被破坏的痕迹。按理说，这种危险的地方，每天都会检修。难道是凶手逃走时留下的？他要逃去哪呢？,,,,断崖边的围栏有被破坏的痕迹。按理说，这种危险的地方，每天都会检修。难道是凶手逃走时留下的？他要逃去哪呢？
,1221702,,这断崖对面是枭鹰的地盘！看来，凶手是往枭鹰矿洞的方向逃了。,,,,这断崖对面是枭鹰的地盘！看来，凶手是往枭鹰矿洞的方向逃了。
,1221801,,呵，没想到翼族治安局出警速度够快的。不过，这和我们又有<br>什么关系呢。,,,,呵，没想到翼族治安局出警速度够快的。不过，这和我们又有<br>什么关系呢。
,1221802,,不到1分钟，就能让一个村落全线溃败。我们族长同意了，只要你们助我们夺下不冬岛，我们将持续为你们提供物资。,,,,不到1分钟，就能让一个村落全线溃败。我们族长同意了，只要你们助我们夺下不冬岛，我们将持续为你们提供物资。
,1221803,,太过分了，原来是你们为了私欲袭击了岛民！作为帝国未来第一<br>剑士，绝不放过你们！,把这两个幕后黑手绳之以法！,他们人多，我先想想对策好了。,,太过分了，原来是你们为了私欲袭击了岛民！作为帝国未来第一<br>剑士，绝不放过你们！
,1221901,,枭鹰族意图与蜂族合作，联合夺取不冬岛！这次翼族村落遭受袭击，就是蜂族所为！他们已经被我狠狠教训了一顿！,,,,枭鹰族意图与蜂族合作，联合夺取不冬岛！这次翼族村落遭受袭击，就是蜂族所为！他们已经被我狠狠教训了一顿！
,1221902,,那群嚣张的枭鹰族，果然一如既往的阴险狡诈。感谢你的情报，我们以后一定会多加留意。,,,,那群嚣张的枭鹰族，果然一如既往的阴险狡诈。感谢你的情报，我们以后一定会多加留意。
,1222001,,做得不错！你发现了不冬岛潜在的大危机！年轻人，领取你应得的任务奖励吧！,,,,做得不错！你发现了不冬岛潜在的大危机！年轻人，领取你应得的任务奖励吧！
,1222101,,不冬岛的风景果然很好……啊，让我四处看看，有没有什么麻烦需要我帮忙解决的……,,,,不冬岛的风景果然很好……啊，让我四处看看，有没有什么麻烦需要我帮忙解决的……
,1222201,,夭，夭寿啦！！！石头竟然飞天啦！！！,,,,夭，夭寿啦！！！石头竟然飞天啦！！！
,1222301,,你好，我是联盟巡查员。请问有什么可以帮助你的吗？,,,,你好，我是联盟巡查员。请问有什么可以帮助你的吗？
,1222302,,不冬岛上空出现了飞翼石像。恐怕，又是枭鹰族在酝酿什么祸事！据记载，这种石像的杀伤力足以能将岛夷为平地。,,,,不冬岛上空出现了飞翼石像。恐怕，又是枭鹰族在酝酿什么祸事！据记载，这种石像的杀伤力足以能将岛夷为平地。
,1222303,,老爷爷，你不用担心！你把那飞翼石像出现的地点告诉我，<br>我能解决他！,,,,老爷爷，你不用担心！你把那飞翼石像出现的地点告诉我，<br>我能解决他！
,1222304,,小伙子，不是我不相信你的实力。只是这石像十分诡异，一般的武器无法伤害他半分。不过，如果能找到神兵……,,,,小伙子，不是我不相信你的实力。只是这石像十分诡异，一般的武器无法伤害他半分。不过，如果能找到神兵……
,1222305,,神兵？老爷爷，你能说的再详细点吗？,,,,神兵？老爷爷，你能说的再详细点吗？
,1222306,,传说，翼族有两件神兵，削铁如泥。不过……此事是翼族机密，对你一个外来小子，我只能透露其中一个神兵的消息。,那就和我说说神兵：神羽之剑。,那就和我说说神兵：神羽之翼。,,传说，翼族有两件神兵，削铁如泥。不过……此事是翼族机密，对你一个外来小子，我只能透露其中一个神兵的消息。
,1222401,,传闻，在不冬岛的北部有座巨石，石头堆深处埋着神兵：神羽之剑。据说，这神兵是位富商的传家珍宝。,,,,传闻，在不冬岛的北部有座巨石，石头堆深处埋着神兵：神羽之剑。据说，这神兵是位富商的传家珍宝。
,1222402,,富商担心神兵被别人抢走，将灵魂出卖给巨石守卫，签订守卫契约。如果想要得到神兵，可能需要大战几百回合……,,,,富商担心神兵被别人抢走，将灵魂出卖给巨石守卫，签订守卫契约。如果想要得到神兵，可能需要大战几百回合……
,1222403,,找到神兵，应该就可以砍断飞翼石像了吧？为了不冬岛，我一定会把神羽之剑带回来的！,,,,找到神兵，应该就可以砍断飞翼石像了吧？为了不冬岛，我一定会把神羽之剑带回来的！
,1222501,,这块石头下什么都没有。咦，前面那块石头，看起来比别的大了好几倍！神兵可能埋在那了。,,,,这块石头下什么都没有。咦，前面那块石头，看起来比别的大了好几倍！神兵可能埋在那了。
,1222601,,地面突然剧烈抖动了起来。,,,,地面突然剧烈抖动了起来。
,1222701,,呼……呼……该死的，谁在打扰我睡觉？！<br>神……神羽之剑，别想拿走！,对不起，我必须要把神兵带走！,他还没睡醒，等会再打吧。,,呼……呼……该死的，谁在打扰我睡觉？！<br>神……神羽之剑，别想拿走！
,1222801,,……呼，既然你赢了我，这神兵就归你了。自从守了这神兵以后，总有人来找茬。这下，我终于可以睡个安稳觉了。,,,,……呼，既然你赢了我，这神兵就归你了。自从守了这神兵以后，总有人来找茬。这下，我终于可以睡个安稳觉了。
,1222901,,老爷爷，我把神羽之剑带回来了！,,,,老爷爷，我把神羽之剑带回来了！
,1222902,,没错……这就是传说中的神兵！辛苦你了小伙子！为了找它你也累坏了吧，接下来的事就交给我们翼族吧。,,,,没错……这就是传说中的神兵！辛苦你了小伙子！为了找它你也累坏了吧，接下来的事就交给我们翼族吧。
,1223001,,做得不错！你解决了不冬岛的大危机。年轻人，领取你应得的<br>任务奖励吧！,,,,做得不错！你解决了不冬岛的大危机。年轻人，领取你应得的<br>任务奖励吧！
,1223101,,在很久很久以前，一位翼族少年突发奇想，竟想到用身上的羽毛冶炼武器。结果，这打磨出的神羽之翼是又利又快……,,,,在很久很久以前，一位翼族少年突发奇想，竟想到用身上的羽毛冶炼武器。结果，这打磨出的神羽之翼是又利又快……
,1223102,,少年担心这秘密被人发现，自己的羽毛会被拔秃。于是将这把神兵用一个宝箱装了起来，扔在了南边的瀑布下。,,,,少年担心这秘密被人发现，自己的羽毛会被拔秃。于是将这把神兵用一个宝箱装了起来，扔在了南边的瀑布下。
,1223103,,（这传闻，为何如此像沙雕青年二三事，真的不是骗人的吗……）好的，我现在就去瀑布那找找神兵。,,,,（这传闻，为何如此像沙雕青年二三事，真的不是骗人的吗……）好的，我现在就去瀑布那找找神兵。
,1223201,,嘿！这瀑布下居然还真的有一个宝箱！,,,,嘿！这瀑布下居然还真的有一个宝箱！
,1223301,,这宝箱居然还设置了密码……诶，还有密码提示：<br>“所有的好运，都藏在古老的诗里——望瀑布。“,输入921。,输入3000。,,这宝箱居然还设置了密码……诶，还有密码提示：<br>“所有的好运，都藏在古老的诗里——望瀑布。“
,1223401,,滴答。密码输入后，宝箱周身闪烁着绿色光芒，然后形态突变，长出翅膀，张着血盆大口就朝西蒙扑来！,什么东西？！打了再说！,事发突然，研究下再战斗！,,滴答。密码输入后，宝箱周身闪烁着绿色光芒，然后形态突变，长出翅膀，张着血盆大口就朝西蒙扑来！
