,required,optional,optional,optional,optional,optional,optional,repeated,optional,optional,optional,repeated,optional,optional,optional,optional,optional,repeated,optional,repeated,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional
,108047,,10804,7,22,0,0,0,30000,0,0,1080401;1080402,0,0,0,0,0,200501,1,10802,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,108057,,10805,7,23,0,0,0,38000,0,0,1080501;1080502,0,0,0,0,0,200501;200502,1,,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0
,108067,,10806,7,24,0,0,0,48000,0,0,1080601;1080602,0,0,0,0,0,200501,1,10804,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0
,108077,,10807,7,30,0,0,1,0,0,0,1080701,0,0,0,0,0,,0,10805;10807;10871,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
,108237,,10823,7,21,0,0,0,24000,0,0,1082301;1082302,0,0,0,0,0,201801,1,10877,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,108247,,10824,7,22,0,0,0,30000,0,0,1082401;1082402,0,0,0,0,0,,0,10877;10813,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,108257,,10825,7,23,0,0,0,38000,0,0,1082501;1082502;1082503,0,0,0,0,0,,0,10877;10815,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0
,108267,,10826,7,24,0,0,0,48000,0,0,1082601;1082602;1082603,0,0,0,0,0,,0,10877;10820,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0
,108277,,10827,7,30,0,0,1,0,0,0,1082701,0,0,0,0,0,,0,10877;10822;10823,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
,105037,,10503,7,21,0,0,0,0,0,0,1050301;1050302,3000,1,4,0,0,103202,1,10501,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
,105047,,10504,7,22,0,0,0,0,0,0,1050401;1050402,3000,1,1,0,0,,0,10502;10503,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
,105057,,10505,7,23,0,0,0,0,0,0,1050501;1050502,3000,1,1,0,0,,0,10504;10505;10506,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
,105067,,10506,7,24,0,0,0,0,0,0,1050601;1050602,3000,1,1,0,0,,0,10507;10508;10509,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,105077,,10507,7,30,0,0,1,0,0,0,1050701;1050702,0,0,0,0,0,,0,10510;10511;10512,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,1
,106037,,10603,7,21,0,0,0,26000,0,0,1060301,0,0,0,0,0,201301;201301;201301,0,,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,106047,,10604,7,22,0,0,0,34000,0,0,1060401;1060402,0,0,0,0,0,201301;201301;201302;201302;201302,0,10601,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,106057,,10605,7,23,0,0,0,42000,0,0,1060501,0,0,0,0,0,,0,10602,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0
,106067,,10606,7,24,0,0,0,0,0,0,1060601,0,0,4,0,0,201301,1,10603,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
,106077,,10607,7,30,0,0,1,0,0,0,1060701,0,0,0,0,0,,0,10604;10605;10606;10607;10614,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
,302141,,30214,1,54,0,0,0,0,0,0,,0,0,0,0,0,,0,30236,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,302151,,30215,1,55,0,0,0,0,0,0,,0,0,0,0,0,,0,30232,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,302161,,30216,1,91,0,0,0,0,0,0,,0,0,0,0,0,,0,30291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,302162,,30216,2,91,0,0,0,0,0,0,,0,0,0,0,0,,0,30292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,302163,,30216,3,91,0,0,0,0,0,0,,0,0,0,0,0,,0,30293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,302164,,30216,4,91,0,0,0,0,0,0,,0,0,0,0,0,,0,30294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,302181,,30218,1,56,0,0,0,0,0,0,,0,0,0,0,0,,0,30237,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,401141,,40114,1,54,0,0,0,0,0,0,,0,0,0,0,0,,0,40136;40138,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,401151,,40115,1,55,0,0,0,0,0,0,,0,0,0,0,0,,0,40132,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,401161,,40116,1,91,0,0,0,0,0,0,,0,0,0,0,0,,0,40191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,401162,,40116,2,91,0,0,0,0,0,0,,0,0,0,0,0,,0,40192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,401163,,40116,3,91,0,0,0,0,0,0,,0,0,0,0,0,,0,40193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,401164,,40116,4,91,0,0,0,0,0,0,,0,0,0,0,0,,0,40194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,401181,,40118,1,56,0,0,0,0,0,0,,0,0,0,0,0,,0,40139,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,5000031,,500003,1,30,0,0,0,0,0,0,50000301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5004011,,500401,1,11,0,0,0,0,0,0,50040101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5004021,,500402,1,12,0,0,0,0,0,0,50040201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5004031,,500403,1,30,0,0,0,0,0,0,50040301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5007011,,500701,1,11,0,0,0,0,0,0,50070101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5007021,,500702,1,12,0,0,0,0,0,0,50070201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5007031,,500703,1,30,0,0,0,0,0,0,50070301,0,0,0,0,0,800008,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,9000011,,900001,1,11,0,0,0,0,0,0,90000101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,9000021,,900002,1,12,0,0,0,0,0,0,90000201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,9000031,,900003,1,13,0,0,0,0,0,1,90000301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,9000041,,900004,1,30,0,0,0,0,0,0,90000401,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,9001011,,900101,1,11,0,0,0,0,0,0,90010101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,9001021,,900102,1,12,0,0,0,0,0,0,90010201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,9001031,,900103,1,13,0,0,0,0,0,1,90010301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,9001041,,900104,1,30,0,0,0,0,0,0,90010401,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,9002011,,900201,1,11,0,0,0,0,0,0,90020101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,9002021,,900202,1,12,0,0,0,0,0,0,90020201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,9002031,,900203,1,13,0,0,0,0,0,0,90020301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,9002041,,900204,1,30,0,0,0,0,0,0,90020401,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,9003011,,900301,1,11,0,0,0,0,0,0,90030101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,9003021,,900302,1,12,0,0,0,0,0,0,90030201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,9003031,,900303,1,13,0,0,0,0,0,0,90030301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,9003041,,900304,1,30,0,0,0,0,0,1,90030401,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,9004011,,900401,1,11,0,0,0,0,0,0,90040101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,9004021,,900402,1,12,0,0,0,0,0,0,90040201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,9004031,,900403,1,13,0,0,0,0,0,0,90040301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,9004041,,900404,1,30,0,0,0,0,0,1,90040401,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10002031,,1000203,1,30,0,0,0,0,0,0,100020301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10005031,,1000503,1,30,0,0,0,0,0,0,100050301,0,0,0,0,0,800008,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10007031,,1000703,1,30,0,0,0,0,0,0,100070301,0,0,0,0,0,800008,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10008031,,1000803,1,30,0,0,0,0,0,0,100080301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10023031,,1002303,1,30,0,0,0,0,0,0,100230301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10024031,,1002403,1,30,0,0,0,0,0,0,100240301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10028031,,1002803,1,30,0,0,0,0,0,0,100280301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10032031,,1003203,1,30,0,0,0,0,0,0,100320301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10034031,,1003403,1,30,0,0,0,0,0,0,100340301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10038031,,1003803,1,30,0,0,0,0,0,0,100380301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10041031,,1004103,1,30,0,0,0,0,0,0,100410301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10044031,,1004403,1,30,0,0,0,0,0,0,100440301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10046031,,1004603,1,30,0,0,0,0,0,0,100460301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10047031,,1004703,1,30,0,0,0,0,0,0,100470301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10048031,,1004803,1,30,0,0,0,0,0,0,100480301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10049031,,1004903,1,30,0,0,0,0,0,0,100490301,0,0,0,0,0,800005,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10050031,,1005003,1,30,0,0,0,0,0,0,100500301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10051031,,1005103,1,30,0,0,0,0,0,0,100510301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10053031,,1005303,1,30,0,0,0,0,0,0,100530301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10054031,,1005403,1,30,0,0,0,0,0,0,100540301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52001011,,5200101,1,11,0,0,0,0,0,0,520010101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52001021,,5200102,1,12,0,0,0,0,0,0,520010201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52001031,,5200103,1,30,0,0,0,0,0,0,520010301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52002011,,5200201,1,11,0,0,0,0,0,0,520020101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52002021,,5200202,1,12,0,0,0,0,0,0,520020201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52003011,,5200301,1,11,0,0,0,0,0,0,520030101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52003021,,5200302,1,12,0,0,0,0,0,0,520030201,0,0,0,0,0,,0,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52004011,,5200401,1,11,0,0,0,0,0,0,520040101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52004021,,5200402,1,12,0,0,0,0,0,0,520040201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52004031,,5200403,1,30,0,0,0,0,0,0,520040301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52005011,,5200501,1,11,0,0,0,0,0,0,520050101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52005021,,5200502,1,12,0,0,0,0,0,0,520050201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52005031,,5200503,1,30,0,0,0,0,0,0,520050301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52006011,,5200601,1,11,0,0,0,0,0,0,520060101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52006021,,5200602,1,12,0,0,0,0,0,0,520060201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52006031,,5200603,1,30,0,0,0,0,0,0,520060301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52007011,,5200701,1,11,0,0,0,0,0,0,520070101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52007021,,5200702,1,12,0,0,0,0,0,0,520070201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52007031,,5200703,1,30,0,0,0,0,0,0,520070301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52008011,,5200801,1,11,0,0,0,0,0,0,520080101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52008031,,5200803,1,30,0,0,0,0,0,1,520080301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52008021,,5200802,1,12,0,0,0,0,0,0,520080201,0,0,0,0,0,,0,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52009011,,5200901,1,11,0,0,0,0,0,0,520090101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52009021,,5200902,1,12,0,0,0,0,0,0,520090201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52009031,,5200903,1,30,0,0,0,0,0,1,520090301,0,0,0,0,0,800001,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52010011,,5201001,1,11,0,0,0,0,0,0,520100101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52010021,,5201002,1,12,0,0,0,0,0,0,520100201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52010031,,5201003,1,30,0,0,0,0,0,1,520100301,0,0,0,0,0,800001,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52011011,,5201101,1,11,0,0,0,0,0,0,520110101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52011021,,5201102,1,12,0,0,0,0,0,0,520110201,0,0,0,0,0,800002,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52011031,,5201103,1,30,0,0,0,0,0,1,520110301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10001011,,1000101,1,11,0,0,0,0,0,0,100010101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10001021,,1000102,1,12,0,0,0,0,0,0,100010201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10002011,,1000201,1,11,0,0,0,0,0,0,100020101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10002021,,1000202,1,12,0,0,0,0,0,0,100020201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10003011,,1000301,1,11,0,0,0,0,0,0,100030101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10003021,,1000302,1,12,0,0,0,0,0,0,100030201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10004011,,1000401,1,11,0,0,0,0,0,0,100040101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10004021,,1000402,1,12,0,0,0,0,0,0,100040201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10005011,,1000501,1,11,0,0,0,0,0,0,100050101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10005021,,1000502,1,12,0,0,0,0,0,0,100050201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10007011,,1000701,1,11,0,0,0,0,0,0,100070101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10007021,,1000702,1,12,0,0,0,0,0,0,100070201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10008011,,1000801,1,11,0,0,0,0,0,0,100080101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10008021,,1000802,1,12,0,0,0,0,0,0,100080201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10009011,,1000901,1,11,0,0,0,0,0,0,100090101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10009021,,1000902,1,12,0,0,0,0,0,0,100090201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10010011,,1001001,1,11,0,0,0,0,0,0,100100101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10010021,,1001002,1,12,0,0,0,0,0,0,100100201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10012011,,1001201,1,11,0,0,0,0,0,0,100120101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10012021,,1001202,1,12,0,0,0,0,0,0,100120201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10012031,,1001203,1,30,0,0,0,0,0,0,100120301,0,0,0,0,0,800003,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10013011,,1001301,1,11,0,0,0,0,0,0,100130101,0,0,0,0,0,800006,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10013021,,1001302,1,12,0,0,0,0,0,0,100130201,0,0,0,0,0,800006,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10013031,,1001303,1,30,0,0,0,0,0,1,100130301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10014011,,1001401,1,11,0,0,0,0,0,0,100140101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10014021,,1001402,1,12,0,0,0,0,0,0,100140201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10014031,,1001403,1,30,0,0,0,0,0,0,100140301,0,0,0,0,0,800004,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10015011,,1001501,1,11,0,0,0,0,0,0,100150101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10015021,,1001502,1,12,0,0,0,0,0,0,100150201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10015031,,1001503,1,30,0,0,0,0,0,0,100150301,0,0,0,0,0,800005,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10016011,,1001601,1,11,0,0,0,0,0,0,100160101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10016021,,1001602,1,12,0,0,0,0,0,0,100160201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10016031,,1001603,1,30,0,0,0,0,0,0,100160301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10017011,,1001701,1,11,0,0,0,0,0,0,100170101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10017021,,1001702,1,12,0,0,0,0,0,0,100170201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10019011,,1001901,1,11,0,0,0,0,0,0,100190101,0,0,0,0,0,800006,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10019021,,1001902,1,12,0,0,0,0,0,0,100190201,0,0,0,0,0,800006,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10020011,,1002001,1,11,0,0,0,0,0,0,100200101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10020021,,1002002,1,12,0,0,0,0,0,0,100200201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10020031,,1002003,1,30,0,0,0,0,0,0,100200301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10021011,,1002101,1,11,0,0,0,0,0,0,100210101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10021021,,1002102,1,12,0,0,0,0,0,0,100210201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10021031,,1002103,1,30,0,0,0,0,0,0,100210301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10022011,,1002201,1,11,0,0,0,0,0,0,100220101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10022021,,1002202,1,12,0,0,0,0,0,0,100220201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10022031,,1002203,1,30,0,0,0,0,0,0,100220301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10023011,,1002301,1,11,0,0,0,0,0,0,100230101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10023021,,1002302,1,12,0,0,0,0,0,0,100230201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10024011,,1002401,1,11,0,0,0,0,0,0,100240101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10024021,,1002402,1,12,0,0,0,0,0,0,100240201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10025011,,1002501,1,11,0,0,0,0,0,0,100250101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10025021,,1002502,1,12,0,0,0,0,0,0,100250201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10025031,,1002503,1,30,0,0,0,0,0,0,100250301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10026011,,1002601,1,11,0,0,0,0,0,0,100260101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10026021,,1002602,1,12,0,0,0,0,0,0,100260201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10026031,,1002603,1,30,0,0,0,0,0,0,100260301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10027011,,1002701,1,11,0,0,0,0,0,0,100270101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10027021,,1002702,1,12,0,0,0,0,0,0,100270201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10027031,,1002703,1,30,0,0,0,0,0,0,100270301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10028011,,1002801,1,11,0,0,0,0,0,0,100280101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10028021,,1002802,1,12,0,0,0,0,0,0,100280201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10030011,,1003001,1,11,0,0,0,24000,0,0,100300101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10030021,,1003002,1,21,0,0,0,24000,0,0,100300201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10030031,,1003003,1,22,0,0,0,24000,0,0,100300301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10030041,,1003004,1,23,0,0,0,24000,0,1,100300401,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10030051,,1003005,1,24,0,0,0,24000,0,0,100300501,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10030061,,1003006,1,30,0,0,0,24000,0,0,100300601,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10031011,,1003101,1,11,0,0,0,0,0,0,100310101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10031021,,1003102,1,12,0,0,0,0,0,0,100310201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10031031,,1003103,1,13,0,0,0,0,0,0,100310301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10031101,,1003110,1,14,0,0,0,0,0,0,100311001,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10031111,,1003111,1,15,0,0,0,0,0,1,100311101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10031121,,1003112,1,30,0,0,0,0,0,1,100311201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10031311,,1003131,1,30,0,0,0,0,0,1,100311201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
