,required,optional,required,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional
荒野领主里奥,40307,0,3,0,0,0,3,1 1000 20114,1,,2,0,0,0,0,1 1 1000 20575,0,201,0,0,
碎岩战锤查理,40308,0,3,0,0,0,3,1 1000 20114,1,,2,0,0,0,0,1 1 1000 20575,0,201,0,0,
邪鳍海魔奥利弗,40309,0,3,0,0,0,3,1 1000 20114,1,,2,0,0,0,0,1 1 1000 20575,0,201,0,0,
黯淡蔷薇坎蒂丝,40310,0,3,0,0,0,3,1 1000 20114,1,,2,0,0,0,0,1 1 1000 20575,0,201,0,0,
狂械暴徒奥德里,40311,0,3,0,0,0,3,1 1000 20114,1,,2,0,0,0,0,1 1 1000 20575,0,201,0,0,
枭翼女妖柏莎,40312,0,3,0,0,0,3,2 2005 900566,1,,3,0,0,0,0,1 2 2005 900566,0,203,0,0,
漆黑侍魔者巴罗,40313,0,3,0,0,0,3,2 2005 900567,1,,3,0,0,0,0,1 2 2005 900567,0,203,0,0,
致命刀锋阿曼达,40314,0,3,0,0,0,3,2 2005 900568,1,,3,0,0,0,0,1 2 2005 900568,0,203,0,0,
狂战指挥官托特,40315,0,3,0,0,0,3,2 2005 900569,1,,3,0,0,0,0,1 2 2005 900569,0,203,0,0,
暮色桔梗阿芙拉,40316,0,3,0,0,0,3,2 2005 900570,1,,3,0,0,0,0,1 2 2005 900570,0,203,0,0,
重装魔铠艾伯特,40317,0,3,0,0,0,3,2 2005 900571,1,,3,0,0,0,0,1 2 2005 900571,0,203,0,0,
荒漠领主纳伏,40318,0,3,0,0,0,3,2 2005 900572,1,,3,0,0,0,0,1 2 2005 900572,0,203,0,0,
深渊铁蹄卡萨帕,40319,0,3,0,0,0,3,2 2005 900573,1,,3,0,0,0,0,1 2 2005 900573,0,203,0,0,
机械魔人杰森,40320,0,3,0,0,0,3,2 2005 900574,1,,3,0,0,0,0,1 2 2005 900574,0,203,0,0,
枭翼女妖柏莎,40321,0,3,0,0,0,3,1 1000 20114,1,,2,0,0,0,0,1 1 1000 20575,0,201,0,0,
漆黑侍魔者巴罗,40322,0,3,0,0,0,3,1 1000 20114,1,,2,0,0,0,0,1 1 1000 20575,0,201,0,0,
致命刀锋阿曼达,40323,0,3,0,0,0,3,1 1000 20114,1,,2,0,0,0,0,1 1 1000 20575,0,201,0,0,
狂战指挥官托特,40324,0,3,0,0,0,3,1 1000 20114,1,,2,0,0,0,0,1 1 1000 20575,0,201,0,0,
暮色桔梗阿芙拉,40325,0,3,0,0,0,3,1 1000 20114,1,,2,0,0,0,0,1 1 1000 20575,0,201,0,0,
重装魔铠艾伯特,40326,0,3,0,0,0,3,1 1000 20114,1,,2,0,0,0,0,1 1 1000 20575,0,201,0,0,
荒漠领主纳伏,40327,0,3,0,0,0,3,1 1000 20114,1,,2,0,0,0,0,1 1 1000 20575,0,201,0,0,
深渊铁蹄卡萨帕,40328,0,3,0,0,0,3,1 1000 20114,1,,2,0,0,0,0,1 1 1000 20575,0,201,0,0,
机械魔人杰森,40329,0,3,0,0,0,3,1 1000 20114,1,,2,0,0,0,0,1 1 1000 20575,0,201,0,0,
,50000,0,8,0,0,1,3,1 2001 30327,1,,5,0,0,0,0,"2 0 2001 -26.96,0.44,-172.70",0,207,0,0,
,50003,0,8,0,0,1,3,1 2001 40074,1,,5,0,0,0,0,1 1 2001 40074,0,204,0,0,
,50004,0,8,0,0,1,3,1 1000 20115,1,,2,0,0,0,0,1 1 1000 20115,0,201,0,0,
,50005,0,8,1,0,1,3,1 2001 60112,1,,5,0,0,0,0,1 1 2001 60112,0,204,0,0,
,50006,0,8,0,0,1,3,1 1000 20115,1,,2,0,0,0,0,1 1 1000 20115,0,201,0,0,
,50007,0,8,1,0,1,3,1 2001 60113,1,,5,0,0,0,0,1 1 2001 60113,0,204,0,0,
,50008,0,8,0,0,1,3,1 1000 20115,1,,2,0,0,0,0,1 1 1000 20115,0,201,0,0,
,50009,0,8,0,0,1,3,1 2001 20095,1,,5,0,0,0,0,1 1 2001 20095,0,202,0,0,
,50010,0,8,0,0,1,3,1 2001 20095,1,,5,0,0,0,0,1 1 2001 20095,0,201,0,0,
,50011,0,8,0,0,1,3,1 2001 30329,1,,5,0,0,0,0,"2 0 2001 -36.52,0.23,-174.95",0,202,0,0,
,50012,0,8,0,0,1,3,1 2001 20095,1,,5,2001,0,0,0,1 1 2001 20095,0,201,0,0,
,50013,0,8,0,0,1,3,1 1000 20115,1,,2,0,0,0,0,1 1 1000 20115,0,201,0,0,
,50014,0,8,0,0,1,3,1 2001 20094,1,,5,0,0,0,0,1 1 2001 20094,0,201,0,0,
,50015,0,8,0,0,1,3,1 2001 30331,1,,5,0,0,0,0,1 2 2001 900265,0,202,0,0,
,50016,0,8,0,0,1,3,1 2001 30332,1,,5,0,0,0,0,1 2 2001 900266,0,202,0,0,
,50017,0,8,0,0,1,3,1 2001 20094,1,,5,0,0,0,0,1 1 2001 20094,0,201,0,0,
,50018,0,8,0,0,1,3,1 1000 20115,1,,2,0,0,0,0,1 1 1000 20115,0,201,0,0,
,50019,0,8,0,200104,0,3,1 2001 30342,1,,5,0,0,0,0,2 1 2001 30342,0,207,0,0,
,50022,0,8,0,200104,0,3,1 2001 40081,1,,5,0,0,0,0,1 1 2001 40081,0,204,0,0,
,50023,0,8,0,200104,0,3,1 1000 20115,1,,2,0,0,0,0,1 1 1000 20115,0,201,0,0,
,50024,0,8,0,200104,0,3,1 2001 20319,1,,5,0,0,0,0,1 1 2001 20319,0,201,0,0,
,50025,0,8,0,200104,0,3,1 1000 20115,1,,2,0,0,0,0,1 1 1000 20115,0,201,0,0,
,50026,0,8,0,200104,0,3,1 2001 20319,1,,5,0,0,0,0,1 1 2001 20319,0,201,0,0,
,50027,0,8,0,200104,0,3,1 1000 20115,1,,2,0,0,0,0,1 1 1000 20115,0,201,0,0,
,50028,0,8,0,200104,0,3,1 2001 20321,1,,5,0,0,0,0,1 1 1000 20321,0,201,0,0,
,50029,0,8,1,200104,0,3,1 2001 60118,1,,5,0,0,0,0,1 1 2001 60118,0,204,0,0,
,50030,0,8,0,200104,0,3,1 2001 30343,1,,5,0,0,0,0,1 2 2001 900261,0,202,0,0,
,50031,0,8,0,200104,0,3,1 1000 20115,1,,2,0,0,0,0,1 1 1000 20115,0,201,0,0,
,50032,0,8,0,200104,0,3,1 2001 20320,1,,5,0,0,0,0,1 1 2001 20320,0,201,0,0,
,50033,0,8,0,200104,0,3,1 2001 30344,1,,5,0,0,0,0,1 2 2001 900262,0,202,0,0,
,50034,0,8,0,200104,0,3,1 2001 20327,1,,5,0,0,0,0,1 1 2001 20327,0,201,0,0,
,50035,0,8,0,200104,0,3,1 1000 20115,1,,2,0,0,0,0,1 1 1000 20115,0,201,0,0,
,50040,0,8,0,0,0,3,1 2001 40070,1,,5,0,0,0,0,1 1 2001 40070,0,204,0,0,
,50041,0,8,0,0,0,3,1 1000 20115,1,,2,0,0,0,0,1 1 1000 20115,0,201,0,0,
,50042,0,8,0,0,0,3,1 2001 20051,1,,5,0,0,0,0,1 1 2001 20051,0,201,0,0,
,50043,0,8,0,0,0,3,1 2001 30322,1,,5,0,0,0,0,1 2 2001 900267,0,202,0,0,
,50044,0,8,1,0,0,3,1 2001 60115,1,,5,0,0,0,0,1 1 2001 60115,0,204,0,0,
,50045,0,8,0,0,0,3,1 2001 20051,1,,5,0,0,0,0,1 1 2001 20051,0,201,0,0,
,50046,0,8,0,0,0,3,1 1000 20115,1,,2,0,0,0,0,1 1 1000 20115,0,201,0,0,
,50047,0,8,0,0,0,3,1 2001 20322,1,,5,0,0,0,0,1 1 2001 20322,0,201,0,0,
,50048,0,8,0,0,0,3,1 2001 30337,1,,5,2001,0,5,0,2 1 2001 30337,0,201,0,0,
,50049,0,8,0,0,0,3,1 1000 20115,1,,2,0,0,0,0,1 1 1000 20115,0,201,0,0,
,50052,0,8,0,0,0,3,1 2001 40072,1,,5,0,0,0,0,1 1 2001 40072,0,204,0,0,
,50053,0,8,0,0,0,3,1 1000 20115,1,,2,0,0,0,0,1 1 1000 20115,0,201,0,0,
,50054,0,8,0,0,0,3,1 2001 30360,1,,5,0,0,0,0,1 2 2001 900269,0,202,0,0,
,50055,0,8,0,0,0,3,1 1000 20115,1,,2,0,0,0,0,1 1 1000 20115,0,201,0,0,
,50056,0,8,0,0,0,3,1 2001 30361,1,,5,0,0,0,0,1 2 2001 900270,0,202,0,0,
,50057,0,8,0,0,0,3,1 1000 20115,1,,2,0,0,0,0,1 1 1000 20115,0,201,0,0,
,50058,0,8,0,0,0,3,1 2001 20323,1,,5,0,0,0,0,1 1 2001 20323,0,201,0,0,
,50059,0,8,1,0,0,3,1 2001 60116,1,,5,0,0,0,0,1 1 2001 60116,0,204,0,0,
,50060,0,8,0,0,0,3,1 2001 20324,1,,5,0,0,0,0,1 2 2001 900271,0,202,0,0,
,50061,0,8,0,0,0,3,1 1000 20115,1,,2,0,0,0,0,1 1 1000 20115,0,201,0,0,
,50062,0,8,0,0,0,3,1 2001 20325,1,,5,0,0,0,0,1 1 2001 20325,0,202,0,0,
,50063,0,8,0,0,0,3,1 2001 20325,1,,5,0,0,0,0,1 1 2001 20325,0,201,0,0,
,50064,0,8,2,0,0,3,"0 2001 -63.92,0.10,-81.35",1,,5,2001,2005,5,0,"-63.92,0.10,-81.35",0,6,0,0,
,50065,0,8,0,0,0,3,1 1000 20115,1,,2,0,0,0,0,1 1 1000 20115,0,201,0,0,
,50066,0,8,0,200101,0,3,1 2001 30335,1,,5,0,0,0,0,2 1 2001 30335,0,207,0,0,
,50071,0,8,0,200101,0,3,1 2001 40077,1,,5,0,0,0,0,1 1 2001 40077,0,204,0,0,
,50072,0,8,0,200101,0,3,1 1000 20115,1,,2,0,0,0,0,1 1 1000 20115,0,201,0,0,
,50073,0,8,0,200101,0,3,1 2001 20047,1,,5,0,0,0,0,1 1 2001 20047,0,201,0,0,
,50074,0,8,0,200101,0,3,1 2001 30336,1,,5,0,0,0,0,1 2 2001 900272,0,202,0,0,
,50075,0,8,0,200101,0,3,1 2001 20047,1,,5,0,0,0,0,1 1 2001 20047,0,201,0,0,
,50076,0,8,0,200101,0,3,1 1000 20115,1,,2,0,0,0,0,1 1 1000 20115,0,201,0,0,
,50077,0,8,0,200101,0,3,1 2001 20048,1,,5,0,0,0,0,1 1 2001 20048,0,201,0,0,
,50078,0,8,1,200101,0,3,1 2001 60114,1,,5,0,0,0,0,1 1 2001 60114,0,204,0,0,
,50079,0,8,0,200101,0,3,1 2001 20048,1,,5,0,0,0,0,1 1 2001 20048,0,201,0,0,
,50080,0,8,0,200101,0,3,1 1000 20115,1,,2,0,0,0,0,1 1 1000 20115,0,201,0,0,
,50081,0,8,0,0,0,3,1 2001 30321,1,,5,0,0,0,0,2 1 2001 30321,0,207,0,0,
,50083,0,8,0,0,0,3,1 2001 30325,1,,5,0,0,0,0,2 1 2001 30325,0,207,0,0,
,50084,0,8,0,200304,1,3,1 2003 30369,1,,5,0,0,0,0,2 1 2003 30369,0,201,0,0,
,50085,0,8,0,200304,1,3,1 2003 20206,1,,5,0,0,0,0,1 1 2003 20206,0,201,0,0,
,50086,0,8,0,200304,1,3,1 2003 20207,1,,5,0,0,0,0,1 1 2003 20207,0,202,0,0,
,50087,0,8,0,200304,1,3,1 2003 20206,1,,5,0,0,0,0,1 1 2003 20206,0,201,0,0,
,50088,0,8,0,200304,1,3,1 1000 20115,1,,2,0,0,0,0,1 1 1000 20115,0,201,0,0,
,50089,0,8,0,200304,1,3,1 2003 20209,1,,5,0,0,0,0,1 1 2003 20209,0,201,0,0,
,50090,0,8,0,200304,1,3,1 2003 20209,1,,5,0,0,0,0,1 1 2003 20209,0,202,0,0,
,50091,0,8,0,200304,1,3,1 2003 20209,1,,5,0,0,0,0,1 1 2003 20209,0,201,0,0,
,50092,0,8,0,200304,1,3,1 1000 20115,1,,2,0,0,0,0,1 1 1000 20115,0,201,0,0,
,50093,0,8,0,200303,1,3,1 2003 30370,1,,5,0,0,0,0,2 1 2003 30370,0,201,0,0,
,50094,0,8,0,200303,1,3,1 2003 20192,1,,5,0,0,0,0,1 1 2003 20192,0,201,0,0,
,50095,0,8,1,200303,1,3,1 2003 60127,1,,5,0,0,0,0,1 1 2003 60127,0,204,0,0,
,50097,0,8,0,200303,1,3,1 1000 20115,1,,5,0,0,0,0,1 1 1000 20115,0,201,0,0,
,50098,0,8,0,200303,1,3,1 2003 20198,1,,5,0,0,0,0,1 1 2003 20198,0,201,0,0,
,50099,0,8,0,200303,1,3,1 2003 20197,1,,5,0,0,0,0,1 1 2003 20197,0,201,0,0,
,50100,0,8,0,200303,1,3,1 2003 30371,1,,5,0,0,0,0,1 2 2003 900291,0,202,0,0,
,50101,0,8,0,200303,1,3,1 2003 20198,1,,5,0,0,0,0,1 1 2003 20198,0,201,0,0,
,50102,0,8,0,200303,1,3,1 1000 20115,1,,5,0,0,0,0,1 1 1000 20115,0,201,0,0,
前往执行巡查工作,50103,0,8,0,200301,0,3,1 2003 30373,1,,5,0,0,0,0,2 1 2003 30373,0,201,0,0,
和冒险者迈尔斯对话,50104,0,8,0,200301,0,3,1 2003 10029,1,,5,0,0,0,0,2 1 2003 10029,0,201,0,0,
驱赶戈壁火狐,50105,0,8,0,200301,0,3,1 2003 30374,1,,5,0,0,0,0,1 2 2003 900292,0,202,0,0,
回报冒险者迈尔斯,50106,0,8,0,200301,0,3,1 2003 10029,1,,5,0,0,0,0,2 1 2003 10029,0,201,0,0,
返回联盟交接任务,50107,0,8,0,200301,0,3,1 1000 20115,1,,2,0,0,0,0,1 1 1000 20115,0,201,0,0,
和首领埃尼奥对话,50108,0,8,0,200301,0,3,1 2003 10031,1,,5,0,0,0,0,2 1 2003 10031,0,201,0,0,
询问小女巫弥尔,50109,0,8,0,200301,0,3,1 2003 20202,1,,5,0,0,0,0,1 1 2003 20202,0,201,0,0,
采集草药（0/2）,50110,0,8,1,200301,0,3,1 2003 60128,1,,5,0,0,0,0,1 1 2003 60128,0,204,0,0,
和小女巫弥尔对话,50111,0,8,0,200301,0,3,1 2003 20202,1,,5,0,0,0,0,1 1 2003 20202,0,202,0,0,
回复首领埃尼奥,50112,0,8,0,200301,0,3,1 2003 10031,1,,5,0,0,0,0,2 1 2003 10031,0,201,0,0,
返回联盟交接任务,50113,0,8,0,200301,0,3,1 1000 20115,1,,2,0,0,0,0,1 1 1000 20115,0,201,0,0,
,50114,0,8,0,200305,1,3,1 2003 30377,1,,5,0,0,0,0,2 1 2003 30377,0,201,0,0,
,50115,0,8,0,200305,1,3,1 2003 20342,1,,5,0,0,0,0,1 1 2003 20342,0,201,0,0,
,50116,0,8,0,200305,1,3,1 2003 30378,1,,5,0,0,0,0,,0,201,0,0,
,50117,0,8,0,200305,1,3,1 2003 30379,1,,5,0,0,0,0,1 1 2003 30379,0,202,0,0,
,50118,0,8,0,200305,1,3,1 2003 40097,1,,5,0,0,0,0,1 1 2003 40097,0,204,0,0,
,50119,0,8,0,200305,1,3,1 1000 20115,1,,2,0,0,0,0,1 1 1000 20115,0,201,0,0,
,50120,0,8,0,200305,1,3,1 2003 20343,1,,5,0,0,0,0,1 1 2003 20343,0,201,0,0,
,50121,0,8,0,200305,1,3,1 2003 30380,1,,5,0,0,0,0,,0,201,0,0,
,50122,0,8,0,200305,1,3,1 2003 30381,1,,5,0,0,0,0,1 2 2003 900297,0,202,0,0,
,50123,0,8,0,200305,1,3,1 2003 30381,1,,5,0,0,0,0,1 2 2003 900298,0,202,0,0,
,50124,0,8,0,200305,1,3,1 1000 20115,1,,2,0,0,0,0,1 1 1000 20115,0,201,0,0,
,50125,0,8,0,200305,1,3,1 2003 20509,1,,2,0,0,0,0,1 1 2003 20509,0,201,0,0,
,50126,0,8,0,200302,0,3,1 2003 30375,1,,5,0,0,0,0,"2 0 2003 -55.47,0.10,-88.30",0,201,0,0,
,50127,0,8,0,200302,0,3,1 2003 20165,1,,5,0,0,0,0,1 1 2003 20165,0,201,0,0,
,50128,0,8,0,200302,0,3,1 2003 30385,1,,5,0,0,0,0,1 2 2003 900293,0,202,0,0,
,50129,0,8,0,200302,0,3,1 2003 30386,1,,5,0,0,0,0,1 2 2003 900294,0,202,0,0,
,50130,0,8,0,200302,0,3,1 2003 20165,1,,5,0,0,0,0,1 1 2003 20165,0,201,0,0,
,50131,0,8,0,200302,0,3,1 1000 20115,1,,2,0,0,0,0,1 1 1000 20115,0,201,0,0,
,50132,0,8,0,200302,0,3,1 2003 20156,1,,5,0,0,0,0,1 1 2003 20156,0,201,0,0,
,50133,0,8,0,200302,0,3,1 2003 60136,1,,5,0,0,0,0,1 1 2003 60136,0,204,0,0,
,50134,0,8,0,200302,0,3,1 2003 30376,1,,5,0,0,0,0,"2 0 2003 -212.80,0.53,-28.56",0,202,0,0,
,50135,0,8,0,200302,0,3,1 2003 20156,1,,5,0,0,0,0,1 1 2003 20156,0,201,0,0,
,50136,0,8,0,200302,0,3,1 1000 20115,1,,2,0,0,0,0,1 1 1000 20115,0,201,0,0,
,50137,0,8,0,200305,1,3,1 2003 30377,1,,5,0,0,0,0,2 1 2003 30377,0,207,0,0,
,50138,0,8,0,200305,1,3,1 2003 30377,1,,5,0,0,0,0,2 1 2003 30377,0,207,0,0,
,50139,0,8,0,200301,0,3,1 2003 30373,1,,5,0,0,0,0,2 1 2003 30373,0,207,0,0,
,50140,0,8,0,200301,0,3,1 2003 30373,1,,5,0,0,0,0,2 1 2003 30373,0,207,0,0,
,50141,0,8,0,200302,0,3,1 2003 30375,1,,5,0,0,0,0,"2 0 2003 -55.47,0.10,-88.30",0,207,0,0,
,50142,0,8,0,200302,0,3,1 2003 30375,1,,5,0,0,0,0,"2 0 2003 -55.47,0.10,-88.30",0,207,0,0,
,50143,0,8,0,200304,1,3,1 2003 30369,1,,5,0,0,0,0,2 1 2003 30369,0,207,0,0,
,50144,0,8,0,200304,1,3,1 2003 30369,1,,5,0,0,0,0,2 1 2003 30369,0,207,0,0,
,50145,0,8,0,200303,1,3,1 2003 30370,1,,5,0,0,0,0,2 1 2003 30370,0,207,0,0,
,50146,0,8,0,200303,1,3,1 2003 30370,1,,5,0,0,0,0,2 1 2003 30370,0,207,0,0,
,50148,0,8,0,0,1,3,1 2001 30327,1,,5,0,0,0,0,"2 0 2001 -26.96,0.44,-172.70",0,207,0,0,
,50149,0,8,0,0,1,3,1 2001 30327,1,,5,0,0,0,0,"2 0 2001 -26.96,0.44,-172.70",0,207,0,0,
,50150,0,8,0,0,1,3,1 2001 30327,1,,5,0,0,0,0,"2 0 2001 -26.96,0.44,-172.70",0,207,0,0,
,50151,0,8,0,0,1,3,1 2001 30327,1,,5,0,0,0,0,"2 0 2001 -26.96,0.44,-172.70",0,207,0,0,
,50152,0,8,0,0,1,3,1 2001 30327,1,,5,0,0,0,0,"2 0 2001 -26.96,0.44,-172.70",0,207,0,0,
,50154,0,8,0,200104,0,3,1 2001 30342,1,,5,0,0,0,0,2 1 2001 30342,0,207,0,0,
,50155,0,8,0,200104,0,3,1 2001 30342,1,,5,0,0,0,0,2 1 2001 30342,0,207,0,0,
,50156,0,8,0,200104,0,3,1 2001 30342,1,,5,0,0,0,0,2 1 2001 30342,0,207,0,0,
,50157,0,8,0,200104,0,3,1 2001 30342,1,,5,0,0,0,0,2 1 2001 30342,0,207,0,0,
,50158,0,8,0,200104,0,3,1 2001 30342,1,,5,0,0,0,0,2 1 2001 30342,0,207,0,0,
,50160,0,8,0,0,0,3,1 2001 30325,1,,5,0,0,0,0,2 1 2001 30325,0,207,0,0,
,50161,0,8,0,0,0,3,1 2001 30325,1,,5,0,0,0,0,2 1 2001 30325,0,207,0,0,
,50162,0,8,0,0,0,3,1 2001 30325,1,,5,0,0,0,0,2 1 2001 30325,0,207,0,0,
,50163,0,8,0,0,0,3,1 2001 30325,1,,5,0,0,0,0,2 1 2001 30325,0,207,0,0,
,50164,0,8,0,0,0,3,1 2001 30325,1,,5,0,0,0,0,2 1 2001 30325,0,207,0,0,
,50167,0,8,0,200101,0,3,"0 2001 12.46,0.10,15.54",1,,5,0,0,0,0,0,0,207,0,0,
,50168,0,8,0,200101,0,3,"0 2001 12.46,0.10,15.54",1,,5,0,0,0,0,0,0,207,0,0,
,50169,0,8,0,200101,0,3,"0 2001 12.46,0.10,15.54",1,,5,0,0,0,0,0,0,207,0,0,
,50172,0,8,0,0,0,3,1 2001 30321,1,,5,0,0,0,0,2 1 2001 30321,0,207,0,0,
,50173,0,8,0,0,0,3,1 2001 30321,1,,5,0,0,0,0,2 1 2001 30321,0,207,0,0,
,50174,0,8,0,0,0,3,1 2001 30321,1,,5,0,0,0,0,2 1 2001 30321,0,207,0,0,
,50175,0,8,0,200104,0,3,1 2001 30410,1,,5,0,0,0,0,2 1 2001 30410,0,201,0,0,
,50176,0,8,0,200104,0,3,1 2001 60202,1,,5,0,0,0,0,1 1 2001 60202,0,204,0,0,
,50177,0,8,0,200104,0,3,1 2001 20086,1,,5,0,0,0,0,1 1 2001 20086,0,201,0,0,
,50178,0,8,0,200104,0,3,1 2001 20412,1,,5,0,0,0,0,1 1 2001 20412,0,201,0,0,
,50179,0,8,0,200104,0,3,1 2001 60203,1,,5,0,0,0,0,1 1 2001 60203,0,204,0,0,
,50180,0,8,0,200104,0,3,1 2001 30414,1,,5,0,0,0,0,1 2 2001 900308,0,202,0,0,
,50181,0,8,0,200104,0,3,1 2001 20413,1,,5,0,0,0,0,1 1 2001 20413,0,201,0,0,
,50182,0,8,0,200104,0,3,1 2001 30411,1,,5,0,0,0,0,1 2 2001 900309,0,202,0,0,
,50183,0,8,0,200104,0,3,1 2001 60204,1,,5,0,0,0,0,1 1 2001 60204,0,204,0,0,
,50184,0,8,0,200104,0,3,1 2001 30412,1,,5,0,0,0,0,1 1 2001 20414,0,201,0,0,
,50186,0,8,0,200104,0,3,1 2001 60205,1,,5,0,0,0,0,1 1 2001 60205,0,204,0,0,
,50187,0,8,0,200104,0,3,1 2001 60206,1,,5,0,0,0,0,1 1 2001 60205,0,204,0,0,
,50190,0,8,0,200101,0,3,1 2001 30336,1,,5,0,0,0,0,0,0,201,0,0,
,50191,0,8,0,200101,0,3,1 2001 10005,1,,5,0,0,0,0,1 1 2001 10005,0,208,0,0,
,50192,0,8,1,200101,0,3,1 2001 60195,1,,5,0,0,0,0,,0,204,0,0,
,50193,0,8,0,200101,0,3,1 1000 20382,1,,5,0,0,0,0,1 1 1000 20382,0,201,0,0,
,50194,0,8,0,200101,0,3,2 2001 900305,1,,5,0,0,0,0,1 2 2001 900305,0,202,0,0,
,50195,0,8,0,200101,0,3,1 1000 20382,1,,5,0,0,0,0,1 1 1000 20382,0,201,0,0,
,50196,0,8,1,200101,0,3,1 1000 60196,1,,5,0,0,0,0,,0,204,0,0,
,50197,0,8,1,200101,0,3,1 1000 60197,1,,5,0,0,0,0,,0,204,0,0,
,50198,0,8,0,200101,0,3,1 2001 20066,1,,5,0,0,0,0,1 1 2001 20066,0,201,0,0,
,50199,0,8,0,200101,0,3,1 1000 20382,1,,5,0,0,0,0,1 1 1000 20382,0,201,0,0,
,50200,0,8,1,200101,0,3,1 1000 60196,1,,5,0,0,0,0,,0,204,0,0,
,50201,0,8,0,200101,0,3,1 2001 30415,1,,5,0,0,0,0,1 2 2001 900304,0,202,0,0,
,50202,0,8,0,200101,0,3,1 2001 30415,1,,5,0,0,0,0,1 2 2001 900304,0,201,0,0,
,50203,0,8,0,200101,0,3,1 2001 20048,1,,5,0,0,0,0,1 1 2001 20048,0,201,0,0,
,50208,0,8,0,0,1,3,1 2001 30328,1,,5,0,0,0,0,"2 0 2001 -37.72,0.07,-174.15",0,201,0,0,
,50209,0,8,0,0,1,3,1 2001 60198,1,,5,0,0,0,0,1 1 2001 60198,0,204,0,0,
,50210,0,8,0,0,1,3,1 2001 60199,1,,5,0,0,0,0,1 1 2001 60199,0,204,0,0,
,50211,0,8,0,0,1,3,1 2001 60199,1,,5,0,0,0,0,1 1 2001 60199,0,204,0,0,
,50212,0,8,0,0,1,3,1 2001 20094,1,,5,0,0,0,0,1 1 2001 20094,0,201,0,0,
,50213,0,8,0,0,1,3,1 2001 60200,1,,5,0,0,0,0,1 1 2001 60200,0,204,0,0,
,50214,0,8,0,0,1,3,1 2001 60200,1,,5,0,0,0,0,1 1 2001 60200,0,204,0,0,
,50215,0,8,0,0,1,3,1 2001 30420,1,,5,0,0,0,0,"2 0 2001 -75.36,0.06,-132.06",0,203,0,0,
,50216,0,8,0,0,1,3,1 2001 20094,1,,5,0,0,0,0,1 1 2001 20094,0,201,0,0,
,50217,0,8,0,0,1,3,1 2001 20115,1,,5,0,0,0,0,1 1 2001 20115,0,201,0,0,
,50243,0,8,1,0,0,3,1 2001 60210,1,,5,0,0,0,0,1 1 2001 60210,0,204,0,0,
,50244,0,8,0,0,0,3,1 2001 30423,1,,5,2001,0,0,0,2 1 2001 30423,0,201,0,0,
,50245,0,8,0,0,0,3,1 2001 20419,1,,5,0,0,0,0,1 1 2001 20419,0,202,0,0,
,50246,0,8,0,0,0,1,,1,,5,0,0,0,0,0,0,201,0,0,
,50247,0,8,1,0,0,3,1 2001 60211,1,,5,0,0,0,0,1 1 2001 60211,0,204,0,0,
,50248,0,8,0,0,0,3,1 2001 20322,1,,5,0,0,0,0,1 1 2001 20322,0,202,0,0,
,50249,0,8,0,0,0,1,,1,,5,0,0,0,0,0,0,201,0,0,
,50250,0,8,0,0,0,3,1 1000 20115,1,,2,0,0,0,0,1 1 1000 20115,0,201,0,0,
,50251,0,8,0,0,0,3,1 2001 30431,1,,5,0,0,0,0,2 1 2001 30431,0,201,0,0,
,50252,0,8,1,0,0,3,1 2001 60215,1,,5,0,0,0,0,1 1 2001 60215,0,204,0,0,
,50253,0,8,0,0,0,3,1 2001 20140,1,,5,0,0,0,0,1 1 2001 20140,0,201,0,0,
,50254,0,8,1,0,0,3,1 2001 60216,1,,5,0,0,0,0,1 1 2001 60216,0,204,0,0,
,50255,0,8,1,0,0,3,1 2001 60217,1,,5,0,0,0,0,1 1 2001 60217,0,204,0,0,
,50256,0,8,0,0,0,3,1 2001 30432,1,,5,0,0,0,0,1 1 2001 30432,0,201,0,0,
,50257,0,8,0,0,0,3,1 2001 30433,1,,5,0,0,0,0,1 1 2001 20428,0,201,0,0,
,50258,0,8,0,0,0,3,1 2001 30434,1,,5,2001,0,0,0,2 1 2001 30434,0,201,0,0,
,50259,0,8,0,0,0,3,1 1000 20115,1,,2,0,0,0,0,1 1 1000 20115,0,201,0,0,
,50260,0,8,0,0,0,1,,1,,5,0,0,0,0,0,0,201,0,0,
,50261,0,8,0,0,0,3,1 2001 30435,1,,5,0,0,0,0,1 2 2001 900316,0,202,0,0,
,50262,0,8,0,0,0,3,1 1000 20115,1,,2,0,0,0,0,1 1 1000 20115,0,201,0,0,
,50263,0,8,2,0,0,3,1 2001 30326,1,,2,2001,2005,0,0,2 1 2001 30326,0,206,0,0,
,50264,0,8,1,0,0,3,1 2001 60218,1,,5,0,0,0,0,1 1 2001 60218,0,204,0,0,
,50265,0,8,0,0,0,3,1 2001 20325,1,,5,0,0,0,0,1 1 2001 20325,0,201,0,0,
,50266,0,8,0,0,0,3,1 2001 20322,1,,5,0,0,0,0,1 1 2001 20322,0,201,0,0,
,50268,0,8,0,200302,0,3,1 2003 20493,1,,5,0,0,0,0,1 1 2003 20493,0,201,0,0,
,50269,0,8,1,200302,0,3,1 2003 60286,1,,5,0,0,0,0,1 1 2003 60286,0,204,0,0,
,50270,0,8,0,200304,1,3,1 2003 30489,1,,5,0,0,0,0,2 1 2003 30489,0,201,0,0,
