,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional
,1000662,135273,8076,8076,3230,3230,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000663,135273,8076,8076,3230,3230,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000664,166620,8216,8216,3286,3286,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000665,138850,8216,8216,3286,3286,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000666,138850,8216,8216,3286,3286,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000667,356087,8354,8354,3341,3341,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000668,185165,8354,8354,3341,3341,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000669,142435,8354,8354,3341,3341,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000670,142435,8354,8354,3341,3341,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000671,179485,8696,8696,3478,3478,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000672,149571,8696,8696,3478,3478,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000673,149571,8696,8696,3478,3478,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000674,153217,8831,8831,3532,3532,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000675,153217,8831,8831,3532,3532,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000676,153217,8831,8831,3532,3532,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000677,235435,8969,8969,3587,3587,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000678,156957,8969,8969,3587,3587,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000679,156957,8969,8969,3587,3587,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000680,249631,9429,9429,3771,3771,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000681,83210,9429,9429,3771,3771,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000682,168850,9486,9486,3794,3794,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000683,202620,9486,9486,3794,3794,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000684,513888,9543,9543,3817,3817,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000685,256944,9543,9543,3817,3817,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000686,256944,9543,9543,3817,3817,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000687,260640,9600,9600,3840,3840,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000688,260640,9600,9600,3840,3840,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000689,266385,9731,9731,3892,3892,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000690,213108,9731,9731,3892,3892,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000691,272218,9863,9863,3945,3945,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000692,272218,9863,9863,3945,3945,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000693,278082,9994,9994,3997,3997,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000694,278082,9994,9994,3997,3997,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000695,284034,10126,10126,4050,4050,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000696,284034,10126,10126,4050,4050,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000697,580032,10257,10257,4102,4102,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000698,193344,10257,10257,4102,4102,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000699,193344,10257,10257,4102,4102,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000700,98695,10389,10389,4155,4155,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000701,236869,10389,10389,4155,4155,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000702,302187,10520,10520,4208,4208,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000703,201458,10520,10520,4208,4208,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000704,201458,10520,10520,4208,4208,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000705,302383,10651,10651,4260,4260,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000706,241906,10651,10651,4260,4260,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000707,242064,10782,10782,4312,4312,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000708,242064,10782,10782,4312,4312,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000709,242221,10913,10913,4365,4365,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000710,201851,10913,10913,4365,4365,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000711,201851,10913,10913,4365,4365,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000712,403964,11044,11044,4417,4417,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000713,121189,11044,11044,4417,4417,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000714,302973,11044,11044,4417,4417,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000715,303169,11175,11175,4470,4470,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000716,202113,11175,11175,4470,4470,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000717,202113,11175,11175,4470,4470,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000718,242692,11306,11306,4522,4522,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000719,303366,11306,11306,4522,4522,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000720,202375,11437,11437,4574,4574,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000721,202375,11437,11437,4574,4574,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000722,202375,11437,11437,4574,4574,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000723,263257,11568,11568,4627,4627,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000724,202506,11568,11568,4627,4627,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000725,202506,11568,11568,4627,4627,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000726,303955,11699,11699,4679,4679,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000727,202637,11699,11699,4679,4679,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000728,506920,11830,11830,4732,4732,0,0,0,0,0,10000,500,1000,5000,0,500,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000729,43306,3437,3437,1374,1374,0,0,0,0,0,10000,500,1000,5000,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000730,43306,3437,3437,1374,1374,0,0,0,0,0,10000,500,1000,5000,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000734,44776,2017,2017,806,806,0,0,0,0,0,10000,0,0,5000,0,0,3000,1000,0,0,0,0,0,0,0,0,0,0,0
,1000735,64959,15663,15663,6265,6265,0,0,0,0,0,10000,500,1000,5000,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000736,140274,3653,3653,1461,1461,0,0,0,0,0,10000,500,1000,5000,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000737,70615,2435,2435,974,974,0,0,0,0,0,10000,500,1000,5000,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000748,116820,4099,4099,1639,1639,0,0,0,0,0,10000,500,1000,5000,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000751,29200,2920,2920,1168,1168,0,0,0,0,0,10000,500,1000,5000,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000752,29200,2920,2920,1168,1168,0,0,0,0,0,10000,500,1000,5000,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000760,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000761,119694,3469,3469,1387,1387,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000762,70602,2499,2499,999,999,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000763,70602,2499,2499,999,999,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000764,70602,2499,2499,999,999,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000765,70602,2499,2499,999,999,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000768,58260,1832,1832,732,732,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000769,40622,1562,1562,624,624,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000770,40622,1562,1562,624,624,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000786,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000787,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000788,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000789,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000790,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000791,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000792,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000793,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000794,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000795,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000796,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000797,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000798,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000799,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000800,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000801,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000802,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000803,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000804,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000812,51210,1914,1914,765,765,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000813,51210,1914,1914,765,765,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000814,51210,1914,1914,765,765,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000821,129240,3650,3650,1460,1460,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000822,101975,3516,3516,1406,1406,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000823,101975,3516,3516,1406,1406,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000824,101975,3516,3516,1406,1406,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000825,101975,3516,3516,1406,1406,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000826,137727,3825,3825,1530,1530,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000827,107700,3650,3650,1460,1460,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000828,107700,3650,3650,1460,1460,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000829,107700,3650,3650,1460,1460,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000830,107700,3650,3650,1460,1460,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000831,86013,4024,4024,1609,1609,0,0,0,0,0,10000,500,1000,5000,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000832,87615,4099,4099,1639,1639,0,0,0,0,0,10000,500,1000,5000,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000833,86013,4024,4024,1609,1609,0,0,0,0,0,10000,500,1000,5000,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000834,86612,3437,3437,1374,1374,0,0,0,0,0,10000,500,1000,5000,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000836,189897,4906,4906,1962,1962,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000837,150072,4726,4726,1890,1890,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000838,150072,4726,4726,1890,1890,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000839,150072,4726,4726,1890,1890,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000840,150072,4726,4726,1890,1890,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000841,153306,4188,4188,1675,1675,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000842,114772,3825,3825,1530,1530,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000843,114772,3825,3825,1530,1530,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000844,114772,3825,3825,1530,1530,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000845,114772,3825,3825,1530,1530,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000846,184536,4805,4805,1922,1922,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000847,143442,4553,4553,1821,1821,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000848,143442,4553,4553,1821,1821,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000849,143442,4553,4553,1821,1821,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000850,143442,4553,4553,1821,1821,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000851,235002,5845,5845,2338,2338,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000852,186090,5639,5639,2255,2255,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000853,186090,5639,5639,2255,2255,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000854,186090,5639,5639,2255,2255,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000855,186090,5639,5639,2255,2255,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000856,229140,5742,5742,2296,2296,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000857,168762,5153,5153,2061,2061,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000858,168762,5153,5153,2061,2061,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000859,168762,5153,5153,2061,2061,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000860,168762,5153,5153,2061,2061,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000861,202515,5153,5153,2061,2061,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000862,158247,4906,4906,1962,1962,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000863,158247,4906,4906,1962,1962,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000864,158247,4906,4906,1962,1962,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000865,158247,4906,4906,1962,1962,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000866,240960,5949,5949,2379,2379,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000867,190950,5742,5742,2296,2296,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000868,190950,5742,5742,2296,2296,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000869,190950,5742,5742,2296,2296,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000870,190950,5742,5742,2296,2296,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000871,172131,4553,4553,1821,1821,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000872,135495,4370,4370,1748,1748,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000873,135495,4370,4370,1748,1748,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000874,135495,4370,4370,1748,1748,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000875,135495,4370,4370,1748,1748,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000876,247044,6055,6055,2422,2422,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000877,195835,5845,5845,2338,2338,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000878,195835,5845,5845,2338,2338,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000879,195835,5845,5845,2338,2338,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000880,195835,5845,5845,2338,2338,0,0,0,0,0,10000,500,1000,5000,0,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0
,1000909,42720,10000000,10000000,0,0,0,0,0,0,0,30000,0,1000,3000,1000,2000,3000,20000,0,0,0,0,0,0,0,0,0,0,0
,1000910,27710,10000000,10000000,0,0,0,0,0,0,0,30000,0,1000,3000,1000,2000,3000,20000,0,0,0,0,0,0,0,0,0,0,0
,1000911,36030,10000000,10000000,0,0,0,0,0,0,0,30000,0,1000,3000,1000,2000,3000,20000,0,0,0,0,0,0,0,0,0,0,0
,1000912,47120,10000000,10000000,0,0,0,0,0,0,0,30000,0,1000,3000,1000,2000,3000,20000,0,0,0,0,0,0,0,0,0,0,0
,1000922,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000923,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000924,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000925,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000926,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000927,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000928,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000929,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000930,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000931,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000932,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000933,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000934,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000935,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000936,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000937,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000938,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000939,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000940,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000945,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000946,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000947,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
,1000949,10000,1000,1000,400,400,0,0,0,0,0,10000,0,1000,5000,0,500,2000,0,0,0,0,0,0,0,0,0,0,0,0
